,Zone Name,Electrification Type,Reporting,ID,Name,Utility,Heat Rate,Capacity,Nameplate Capacity,Fuel,Area,Variable O&M,Fixed O&M,Var Cost Mod1,Var Cost Mod2,Fix Cost Mod1,Fix Cost Mod2,Forced Outage,Maintenance Rate,Non Cycling,Must Run,Start Up Costs,Minimum Capacity,Resource Begin Date,Resource End Date,Capacity Monthly Shape,Heat Rate at Minimum,Heat Rate Scalar,Ramp Rate,Min Up Time,Min Down Time,Shutdown Penalty,Maintenance Cycle,Maintenance Length,Maintenance Priority,Schedule Maintenance,Committed Heat Rate,Hourly Shaping Factor,Storage Control Type,Storage Inflow,Recharge Capacity,Maximum Storage,Initial Contents,Primary Fuel Limit,Start Fuel ID,Start Fuel Amount,Fuel Adder,Fuel Multiplier,Second Fuel,Second Fuel Limit,Second Fuel Adder,Second Fuel Heat Rate,Second Fuel Multiplier,Second Emission Rate ID,Constraint ID,Emission Rate ID,Emission Price ID,Hydro Number,Resource Group,Mean Repair Time,Risk Outage,Risk Resource Link,Cycle Only Capacity,Cycle Only Heat Rate,Cycle Only Startup Cost,UBB Heat Rate,UBB Bidding Factor,UBB Segment Size,UBB Bidding Shape,Bidding Factor,Bidding Shape,Bidding Adder,Shadow Bidding Adder,Shadow Bidding Resource,Max Operating Reserve,Reliability Area,Reliability Share,Dependency ID,Resource Fixed,Can Drop,Peak Credit,CONE,Heat Rate Units,Currency Units,Custom Memory,RPS,zREM Change Description,zREM Alternate ID,zREM Alternate Source,zREM Alternate Source ID,zREM EIA Plant Code,zREM EIA Gen Code,zREM EIA Utility Code,zREM Status,zREM Mothballed,zREM Commercial Date,zREM Unit Type = Prime Mover,zREM Technology Notation,zREM Cogen,zREM Total Capacity,zREM Primary Fuel,zREM Alternate Fuel,zREM ESD Plant Name,zREM NERC Region Plant Location,zREM ISO,zREM Country,zREM Plant State,zREM Plant County,zREM Plant City,zREM Plant Address,zREM Plant ZipCode,Latitude,Longitude,zREM Geo Source,zREM Resource Group USCensus,zREM Resource Group Generic Primary Fuel,zREM Resource Group Generic UnitType,zREM Service Territory,zREM River System,Primary Key,zREM NERC Assessment Area,Base Resource ID,Outage Scale Method,zREM EIA Nameplate Cap,zREM EIA Summer Cap,zREM EIA Winter Cap,zREM EIA Year,zREM Former Resource ID,Storage ID,Include Capability In Net Demand
84,PJM_PhiladelphiaElec,WH,FALSE,WH40,PJM_PhiladelphiaElec_WH,na,0,yr_PJM_PhiladelphiaElec_capacity_WH40,yr_PJM_PhiladelphiaElec_capacity_WH40,E3_NR,108.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
85,PJM_PotomacElec,WH,FALSE,WH41,PJM_PotomacElec_WH,na,0,yr_PJM_PotomacElec_capacity_WH41,yr_PJM_PotomacElec_capacity_WH41,E3_NR,112.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
86,PJM_PublicServiceEG,WH,FALSE,WH42,PJM_PublicServiceEG_WH,na,0,yr_PJM_PublicServiceEG_capacity_WH42,yr_PJM_PublicServiceEG_capacity_WH42,E3_NR,3.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
87,PJM_RocklandElec,WH,FALSE,WH43,PJM_RocklandElec_WH,na,0,yr_PJM_RocklandElec_capacity_WH43,yr_PJM_RocklandElec_capacity_WH43,E3_NR,115.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
88,isoNE_Boston,HDV,FALSE,HDV0,isoNE_Boston_HDV,na,0,yr_isoNE_Boston_capacity_HDV0,yr_isoNE_Boston_capacity_HDV0,E3_NR,71.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
89,isoNE_ConnCentral,HDV,FALSE,HDV1,isoNE_ConnCentral_HDV,na,0,yr_isoNE_ConnCentral_capacity_HDV1,yr_isoNE_ConnCentral_capacity_HDV1,E3_NR,61.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
90,isoNE_ConnNorwalk,HDV,FALSE,HDV2,isoNE_ConnNorwalk_HDV,na,0,yr_isoNE_ConnNorwalk_capacity_HDV2,yr_isoNE_ConnNorwalk_capacity_HDV2,E3_NR,67.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
91,isoNE_ConnSW,HDV,FALSE,HDV3,isoNE_ConnSW_HDV,na,0,yr_isoNE_ConnSW_capacity_HDV3,yr_isoNE_ConnSW_capacity_HDV3,E3_NR,68.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
92,isoNE_MaineBHE,HDV,FALSE,HDV4,isoNE_MaineBHE_HDV,na,0,yr_isoNE_MaineBHE_capacity_HDV4,yr_isoNE_MaineBHE_capacity_HDV4,E3_NR,69.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
93,isoNE_MaineCentral,HDV,FALSE,HDV5,isoNE_MaineCentral_HDV,na,0,yr_isoNE_MaineCentral_capacity_HDV5,yr_isoNE_MaineCentral_capacity_HDV5,E3_NR,9.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
94,isoNE_MaineSouth,HDV,FALSE,HDV6,isoNE_MaineSouth_HDV,na,0,yr_isoNE_MaineSouth_capacity_HDV6,yr_isoNE_MaineSouth_capacity_HDV6,E3_NR,70.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
95,isoNE_MassCentral,HDV,FALSE,HDV7,isoNE_MassCentral_HDV,na,0,yr_isoNE_MassCentral_capacity_HDV7,yr_isoNE_MassCentral_capacity_HDV7,E3_NR,72.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
96,isoNE_MassSE,HDV,FALSE,HDV8,isoNE_MassSE_HDV,na,0,yr_isoNE_MassSE_capacity_HDV8,yr_isoNE_MassSE_capacity_HDV8,E3_NR,63.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
97,isoNE_MassWest,HDV,FALSE,HDV9,isoNE_MassWest_HDV,na,0,yr_isoNE_MassWest_capacity_HDV9,yr_isoNE_MassWest_capacity_HDV9,E3_NR,73.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
98,isoNE_NewHampshire,HDV,FALSE,HDV10,isoNE_NewHampshire_HDV,na,0,yr_isoNE_NewHampshire_capacity_HDV10,yr_isoNE_NewHampshire_capacity_HDV10,E3_NR,74.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
99,isoNE_RhodeIsland,HDV,FALSE,HDV11,isoNE_RhodeIsland_HDV,na,0,yr_isoNE_RhodeIsland_capacity_HDV11,yr_isoNE_RhodeIsland_capacity_HDV11,E3_NR,62.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
100,isoNE_Vermont,HDV,FALSE,HDV12,isoNE_Vermont_HDV,na,0,yr_isoNE_Vermont_capacity_HDV12,yr_isoNE_Vermont_capacity_HDV12,E3_NR,75.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
101,NY_A_West,HDV,FALSE,HDV13,NY_A_West_HDV,na,0,yr_NY_A_West_capacity_HDV13,yr_NY_A_West_capacity_HDV13,E3_NR,10.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
102,NY_B_Genesee,HDV,FALSE,HDV14,NY_B_Genesee_HDV,na,0,yr_NY_B_Genesee_capacity_HDV14,yr_NY_B_Genesee_capacity_HDV14,E3_NR,11.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
103,NY_C_Central,HDV,FALSE,HDV15,NY_C_Central_HDV,na,0,yr_NY_C_Central_capacity_HDV15,yr_NY_C_Central_capacity_HDV15,E3_NR,17.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
104,NY_D_North,HDV,FALSE,HDV16,NY_D_North_HDV,na,0,yr_NY_D_North_capacity_HDV16,yr_NY_D_North_capacity_HDV16,E3_NR,18.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
105,NY_E_MohawkValley,HDV,FALSE,HDV17,NY_E_MohawkValley_HDV,na,0,yr_NY_E_MohawkValley_capacity_HDV17,yr_NY_E_MohawkValley_capacity_HDV17,E3_NR,19.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
106,NY_F_Capital,HDV,FALSE,HDV18,NY_F_Capital_HDV,na,0,yr_NY_F_Capital_capacity_HDV18,yr_NY_F_Capital_capacity_HDV18,E3_NR,20.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
107,NY_G_HudsonValley,HDV,FALSE,HDV19,NY_G_HudsonValley_HDV,na,0,yr_NY_G_HudsonValley_capacity_HDV19,yr_NY_G_HudsonValley_capacity_HDV19,E3_NR,21.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
108,NY_H_Millwood,HDV,FALSE,HDV20,NY_H_Millwood_HDV,na,0,yr_NY_H_Millwood_capacity_HDV20,yr_NY_H_Millwood_capacity_HDV20,E3_NR,22.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
109,NY_I_Dunwoodie,HDV,FALSE,HDV21,NY_I_Dunwoodie_HDV,na,0,yr_NY_I_Dunwoodie_capacity_HDV21,yr_NY_I_Dunwoodie_capacity_HDV21,E3_NR,23.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
110,NY_J_NYC,HDV,FALSE,HDV22,NY_J_NYC_HDV,na,0,yr_NY_J_NYC_capacity_HDV22,yr_NY_J_NYC_capacity_HDV22,E3_NR,24.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
111,NY_K_LongIsland,HDV,FALSE,HDV23,NY_K_LongIsland_HDV,na,0,yr_NY_K_LongIsland_capacity_HDV23,yr_NY_K_LongIsland_capacity_HDV23,E3_NR,25.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
112,PJM_AEP,HDV,FALSE,HDV24,PJM_AEP_HDV,na,0,yr_PJM_AEP_capacity_HDV24,yr_PJM_AEP_capacity_HDV24,E3_NR,85.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
113,PJM_AlleghenyPower,HDV,FALSE,HDV25,PJM_AlleghenyPower_HDV,na,0,yr_PJM_AlleghenyPower_capacity_HDV25,yr_PJM_AlleghenyPower_capacity_HDV25,E3_NR,86.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
114,PJM_AtlanticElec,HDV,FALSE,HDV26,PJM_AtlanticElec_HDV,na,0,yr_PJM_AtlanticElec_capacity_HDV26,yr_PJM_AtlanticElec_capacity_HDV26,E3_NR,113.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
115,PJM_BaltimoreGE,HDV,FALSE,HDV27,PJM_BaltimoreGE_HDV,na,0,yr_PJM_BaltimoreGE_capacity_HDV27,yr_PJM_BaltimoreGE_capacity_HDV27,E3_NR,4.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
116,PJM_ComEd,HDV,FALSE,HDV28,PJM_ComEd_HDV,na,0,yr_PJM_ComEd_capacity_HDV28,yr_PJM_ComEd_capacity_HDV28,E3_NR,39.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
117,PJM_DaytonPL,HDV,FALSE,HDV29,PJM_DaytonPL_HDV,na,0,yr_PJM_DaytonPL_capacity_HDV29,yr_PJM_DaytonPL_capacity_HDV29,E3_NR,87.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
118,PJM_DelmarvaPL,HDV,FALSE,HDV30,PJM_DelmarvaPL_HDV,na,0,yr_PJM_DelmarvaPL_capacity_HDV30,yr_PJM_DelmarvaPL_capacity_HDV30,E3_NR,114.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
119,PJM_Dominion_VP,HDV,FALSE,HDV31,PJM_Dominion_VP_HDV,na,0,yr_PJM_Dominion_VP_capacity_HDV31,yr_PJM_Dominion_VP_capacity_HDV31,E3_NR,89.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
120,PJM_DukeOhioKentucky,HDV,FALSE,HDV32,PJM_DukeOhioKentucky_HDV,na,0,yr_PJM_DukeOhioKentucky_capacity_HDV32,yr_PJM_DukeOhioKentucky_capacity_HDV32,E3_NR,100.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|EASTERN_HDV|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
