,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
37,PJM_MetEd,SH,PJM_MetEd_capacity_SH37,,,,,,,,,-311.41723049541326,-314.05116911645007,-316.58867438366445,-319.01546517584796,-321.3365806246264,-323.5541441949353,-325.68210118728456,-327.72436805289675,-329.67319456969415,-331.53605851519677,-333.3187864877869,-335.01047985528396,-336.6102922669693,-338.1264379748229,-339.58557550884365,-340.97641201783205,-342.29009621032765,-343.5101363276414,-344.604084757153,-345.5498039216243,-346.3081301587025,-346.85358965941987,-347.1719368757655,-347.2625747122247,-347.15860955332954,-346.8792693801391,-346.46488230052876,-345.9533432399405,-345.3677174711852,-344.725181385243,-344.0467977145798,-343.3386661091863,-342.6024041175668,-341.84555459312475,,,,
38,PJM_PennElec,SH,PJM_PennElec_capacity_SH38,,,,,,,,,-352.121668389888,-355.0998814457314,-357.9690566253392,-360.7130461638033,-363.3375478429468,-365.8449626796132,-368.25105872386854,-370.56026433485135,-372.7638162815613,-374.87016974000744,-376.8859128862526,-378.7987225596914,-380.6076417855716,-382.3219584767909,-383.9718156220502,-385.5444443145071,-387.02983633621085,-388.4093443387953,-389.6462795768337,-390.7156109349354,-391.5730557826691,-392.1898107037959,-392.54976815627396,-392.6522529999754,-392.5346988583939,-392.2188469459109,-391.7502965397581,-391.1718957005547,-390.5097244956469,-389.7832043919816,-389.0161511703522,-388.2154617482093,-387.3829650991038,-386.5271899808078,,,,
39,PJM_PennPL_UGI,SH,PJM_PennPL_UGI_capacity_SH39,,,,,,,,,-823.0995154768171,-830.0612163413523,-836.7680364894904,-843.1822298275794,-849.3171151652214,-855.1783049823568,-860.8026577728938,-866.2005250164165,-871.3514222842795,-876.2751139133625,-880.9870000480236,-885.4582747713489,-889.6867011137746,-893.6939899704038,-897.55060187128,-901.2266889485255,-904.6988565630553,-907.9235157375836,-910.8149049547285,-913.3145129077474,-915.3188270470758,-916.7605181508035,-917.6019341479549,-917.8414968694998,-917.5667090172768,-916.828391613193,-915.73313492523,-914.3810981344337,-912.8332445177715,-911.1349725879427,-909.3419527548974,-907.470306859242,-905.5243102051649,-903.523899130074,,,,
40,PJM_PhiladelphiaElec,SH,PJM_PhiladelphiaElec_capacity_SH40,,,,,,,,,-819.3742890091526,-826.3044822469271,-832.9809483206673,-839.3661119699491,-845.4732317254151,-851.3078946657535,-856.906792468789,-862.2802297648432,-867.4078148347597,-872.3092225649575,-876.999783401023,-881.4508217973547,-885.6601109085816,-889.6492633695117,-893.4884208162684,-897.1478704680021,-900.6043235662984,-903.8143884111249,-906.6926916290225,-909.1809867267544,-911.1762296372206,-912.6113958605943,-913.4490037335955,-913.6874822297531,-913.4139380266403,-912.6789621377485,-911.5886624192964,-910.2427447467156,-908.7018964862132,-907.0113106835457,-905.226405792635,-903.3632306890253,-901.4260413275118,-899.4346838165928,,,,
41,PJM_PotomacElec,SH,PJM_PotomacElec_capacity_SH41,,,,,,,,,-615.6960689858959,-620.9035703574245,-625.9204154933518,-630.7183695070767,-635.30739515348,-639.6916906877813,-643.8988270529599,-647.9365473774815,-651.7895288699277,-655.4725556776508,-658.9971474385138,-662.3417567096209,-665.5047101898205,-668.5022480937131,-671.3870764070895,-674.1368682854126,-676.7341240375165,-679.1462381746828,-681.3090592448339,-683.1788195371698,-684.6780894473004,-685.7565052749937,-686.3859024646251,-686.5651005119539,-686.359553312329,-685.8072760787618,-684.9880006149452,-683.976648133787,-682.8188204723378,-681.5484766905669,-680.2072594476186,-678.8072282256089,-677.3515810436509,-675.8552307091766,,,,
42,PJM_PublicServiceEG,SH,PJM_PublicServiceEG_capacity_SH42,,,,,,,,,-857.6017438148223,-864.8552613896491,-871.8432142997704,-878.5262742317448,-884.9183182856376,-891.0251942022066,-896.8853054892362,-902.5094375338824,-907.8762472525972,-913.0063274527562,-917.9157238134153,-922.5744229472346,-926.9800941166026,-931.1553582818643,-935.1736294984287,-939.0038087520692,-942.6215207602133,-945.9813494070348,-948.9939382714983,-951.5983234024027,-953.686653268622,-955.1887763793164,-956.0654623849117,-956.3150669635643,-956.0287607067697,-955.2594949238054,-954.1183278743049,-952.7096171562368,-951.0968814713536,-949.3274223219952,-947.4592436794363,-945.5091431706443,-943.4815753096335,-941.3973121141308,,,,
43,PJM_RocklandElec,SH,PJM_RocklandElec_capacity_SH43,,,,,,,,,-29.411735689707495,-29.66049747601458,-29.90015163423769,-30.129349386848777,-30.348566653588215,-30.55800398466103,-30.758978441079115,-30.951859911265196,-31.135916427103947,-31.311854225740998,-31.480223599051058,-31.639995227980197,-31.791089179110493,-31.93428124576504,-32.07208918727579,-32.20344645265537,-32.32751708351919,-32.442743519141224,-32.54606125148307,-32.63537950165782,-32.70699946570424,-32.75851527502224,-32.78858151178703,-32.79714178343669,-32.78732281558607,-32.760940590914934,-32.721803889200196,-32.67349168880894,-32.61818238464387,-32.55749819738562,-32.49342839242968,-32.426549049953266,-32.357012938989065,-32.28553244276104,,,,
44,isoNE_Boston,WH,isoNE_Boston_capacity_WH0,,,,,,,,,-543.0817132319422,-541.3136580965992,-539.027864605025,-536.3776202812285,-531.8361880631654,-525.6227772069192,-517.914928908143,-508.81440420679706,-498.34758245212686,-486.49461385722697,-473.233428961632,-458.5818929570936,-442.62389478816243,-425.5119370270317,-409.74033284452315,-395.55175673521813,-383.13459241418275,-372.5972925721661,-363.9596013760073,-357.1570188931441,-352.0540591242524,-348.462330388507,-346.160523773704,-344.91429537625993,-344.49441365785646,-344.6916997284159,-345.3274902823357,-346.25892420736113,-347.37919973109376,-348.61382768188605,-349.91447177375176,-351.2520474856122,-352.6104056272696,-353.98135261878446,,,,
45,isoNE_ConnCentral,WH,isoNE_ConnCentral_capacity_WH1,,,,,,,,,-299.70593943597544,-298.7302177123344,-297.4687760746259,-296.00620802004823,-293.49996600133005,-290.0710231877508,-285.81735774638094,-280.7951276868459,-275.01889075884503,-268.47769262735426,-261.1593540047628,-253.07373400425138,-244.2671277124014,-234.82369544165198,-226.1199528320894,-218.28982261689296,-211.43726653316895,-205.62213545560795,-200.85532543157564,-197.10124142553497,-194.2851139180589,-192.3029767760447,-191.0326981106409,-190.34495252188782,-190.11323592786508,-190.22211053305622,-190.57297892100667,-191.0870015307185,-191.70523856593246,-192.38658231371593,-193.10435783428107,-193.84251449749146,-194.59214018551762,-195.3487131762812,,,,
46,isoNE_ConnNorwalk,WH,isoNE_ConnNorwalk_capacity_WH2,,,,,,,,,-113.57523734166881,-113.20548215246401,-112.72745180823718,-112.17320348656692,-111.22344909515486,-109.92403209122038,-108.31208184764222,-106.40887975538604,-104.21994255489537,-101.74111903981567,-98.96779380117759,-95.9037030049096,-92.56639043227983,-88.98774910308634,-85.68941729657557,-82.72214577943207,-80.12533143177278,-77.92165507637642,-76.11524583116436,-74.69261475889054,-73.6254275331455,-72.87428560792486,-72.39290642276488,-72.13228139604594,-72.04447110035525,-72.0857297392342,-72.218693271796,-72.41348500667745,-72.6477693793528,-72.90596839273039,-73.17797342959967,-73.45770201414899,-73.7417768496201,-74.02848440421168,,,,
47,isoNE_ConnSW,WH,isoNE_ConnSW_capacity_WH3,,,,,,,,,-203.37611558253568,-202.71400493362074,-201.85800888364577,-200.86553135625715,-199.1648317724054,-196.8380007750192,-193.95152493112525,-190.54351225379133,-186.6238414214014,-182.18507898065062,-177.2189602431264,-171.7321754604319,-165.7561398087134,-159.34796325870528,-153.4417294139763,-148.12831630421616,-143.47827086053226,-139.53220702081217,-136.29751868519887,-133.7500515774201,-131.83906818305212,-130.49401858792777,-129.63202585877673,-129.16533164973683,-129.0080921205602,-129.0819728528908,-129.32006706602635,-129.66887537420183,-130.08840208417524,-130.55075209652878,-131.0378241829462,-131.53872661797175,-132.04741176735035,-132.56081125588142,,,,
48,isoNE_MaineBHE,WH,isoNE_MaineBHE_capacity_WH4,,,,,,,,,-34.60857795154397,-34.49590637287857,-34.35024125415548,-34.18135103922832,-33.89194245282033,-33.49598488561804,-33.004792377773576,-32.42484978193079,-31.757838155916573,-31.0024925466296,-30.15740654942714,-29.22371864654178,-28.20677476844037,-27.11629333691647,-26.11122765440079,-25.207042463965966,-24.41574275920469,-23.744239826780458,-23.193791889020567,-22.760288605087624,-22.43509595609512,-22.206208440822156,-22.059522865305887,-21.980105364057877,-21.953347863615967,-21.965920171217853,-22.006436738817303,-22.065793559007613,-22.137184552012286,-22.215862799935366,-22.298748011025733,-22.38398673691567,-22.470549849770077,-22.557915203210023,,,,
49,isoNE_MaineCentral,WH,isoNE_MaineCentral_capacity_WH5,,,,,,,,,-114.75381647229177,-114.38022430453745,-113.8972334019997,-113.33723360209886,-112.37762353500314,-111.06472237907691,-109.43604480160843,-107.51309303222378,-105.30144105901391,-102.796894598231,-99.9947903464454,-96.89890324007195,-93.52695911357067,-89.91118194310324,-86.57862308918311,-83.58055996317441,-80.95679826970373,-78.73025419222373,-76.90509969683562,-75.46770587053545,-74.38944435939008,-73.63050777559843,-73.14413328094295,-72.88080372791532,-72.79208221791085,-72.83376900091594,-72.96811230646591,-73.16492541043206,-73.40164097038668,-73.66251933514258,-73.93734698957695,-74.21997833955037,-74.50700104183169,-74.79668378316595,,,,
50,isoNE_MaineSouth,WH,isoNE_MaineSouth_capacity_WH6,,,,,,,,,-83.3208218876582,-83.04956287924344,-82.69887128395845,-82.29226481962421,-81.59550804115669,-80.64223252726173,-79.45967704879153,-78.06345401411674,-76.45761060252266,-74.63910141491195,-72.60454050486106,-70.3566687904007,-67.90835670269608,-65.2830015304895,-62.86328642877291,-60.68644306609099,-58.78137369708996,-57.164717378304005,-55.839503304361564,-54.795835750067255,-54.01292814768565,-53.46187702044578,-53.108728655662,-52.91752948285828,-52.853110282173375,-52.883378356287274,-52.9809227777073,-53.12382547223058,-53.295700670941535,-53.48512007704397,-53.68466782847286,-53.88988171237615,-54.09828408355366,-54.30861786448259,,,,
51,isoNE_MassCentral,WH,isoNE_MassCentral_capacity_WH7,,,,,,,,,-155.16006660092222,-154.65492797100708,-154.00186994723762,-153.24468723279526,-151.94718649165483,-150.17199646263188,-147.96984119529526,-145.36979412252424,-142.37939190314216,-138.99296339377744,-135.20420328369636,-131.01821571151112,-126.45896799909316,-121.57003058654718,-117.06403619244706,-113.01031764429226,-109.46269673181347,-106.45215871249533,-103.98434455374127,-102.0408264322822,-100.58289559367759,-99.5567279723556,-98.89909495147951,-98.5430437782654,-98.42308231794611,-98.47944753721536,-98.6610947963421,-98.92720824910639,-99.24727431032451,-99.60001120130225,-99.97160910084669,-100.35375847446664,-100.74184545031633,-101.1335290981488,,,,
52,isoNE_MassSE,WH,isoNE_MassSE_capacity_WH8,,,,,,,,,-258.56776443635755,-257.7259720272093,-256.6376781320564,-255.3758647928885,-253.21363405052816,-250.25535407998163,-246.5855543893079,-242.25268463896904,-237.2693043558199,-231.625962816517,-225.31215248431977,-218.33637919284405,-210.73858348202108,-202.59137366879864,-195.08232238666736,-188.3269698941572,-182.41500795380406,-177.3980722018499,-173.28556307464876,-170.04677137510825,-167.61719058219455,-165.90712514077748,-164.8112072042068,-164.21786280896552,-164.0179520503999,-164.11188233193235,-164.41458989540095,-164.85805683940973,-165.39143354988755,-165.97925483233726,-166.59850719706836,-167.23534315223594,-167.8820738732946,-168.5347982978516,,,,
53,isoNE_MassWest,WH,isoNE_MassWest_capacity_WH9,,,,,,,,,-189.33762438374882,-188.72121740308808,-187.92430839477163,-187.00033884824066,-185.41703385652823,-183.2508175723511,-180.56358717875963,-177.3908201979967,-173.74171341057848,-169.6093464739384,-164.98602518826428,-159.8779779955806,-154.3144515692448,-148.3486137365432,-142.85007089136798,-137.90342800417417,-133.57436234638172,-129.90068438798838,-126.88927764864441,-124.51765515501474,-122.73858166307565,-121.48637712425992,-120.68388537095821,-120.2494057733901,-120.1030200543579,-120.171801003916,-120.39346023152727,-120.71819126617255,-121.10875920678043,-121.5391944755536,-121.99264532194115,-122.45897184619457,-122.93254386553798,-123.41050480623095,,,,
54,isoNE_NewHampshire,WH,isoNE_NewHampshire_capacity_WH10,,,,,,,,,-207.974982098352,-207.2978993939214,-206.42254703182186,-205.40762698872615,-203.6684701339838,-201.28902339491526,-198.33727677392355,-194.85220000603812,-190.8438951524286,-186.3047606699464,-181.22634498393262,-175.61548963009784,-169.50432016398187,-162.9512379623004,-156.91144870480676,-151.4778854114069,-146.72269026404845,-142.68739558810265,-139.37956247915577,-136.7744904695007,-134.82029473665597,-133.4448300481594,-132.56334540626523,-132.08609801911527,-131.92530289245056,-132.00085426159663,-132.2443324083434,-132.60102818572489,-133.03004149314592,-133.50284644994716,-134.00093251164185,-134.5131616623416,-135.03334951494506,-135.5583583102538,,,,
55,isoNE_RhodeIsland,WH,isoNE_RhodeIsland_capacity_WH11,,,,,,,,,-217.80193519987571,-217.09285989751262,-216.17614656726747,-215.11327089237088,-213.29193774567597,-210.80006060139002,-207.70884203372756,-204.05909312303112,-199.86139325942756,-195.10778172191297,-189.78940759343183,-183.9134356767044,-177.51350948065357,-170.6507898850095,-164.32561665884023,-158.63531396765472,-153.65543275839494,-149.42946778580455,-145.96533741215146,-143.2371740565726,-141.19064130499558,-139.75018501582525,-138.8270496515788,-138.32725201514387,-138.15885921421687,-138.23798043466846,-138.49296308212575,-138.8665129668642,-139.3157974319477,-139.81094273031195,-140.33256368221035,-140.86899599326318,-141.4137630600584,-141.9635788622356,,,,
56,isoNE_Vermont,WH,isoNE_Vermont_capacity_WH12,,,,,,,,,-139.7050350259369,-139.250211748716,-138.66220288739382,-137.9804408853557,-136.8121803241288,-135.21381168060262,-133.23100653301844,-130.88994239629807,-128.1974052251525,-125.14828876189092,-121.73691574898064,-117.96788191700624,-113.86276727437378,-109.46080233956826,-105.40363661100773,-101.75369687998231,-98.55944390823443,-95.84877660414308,-93.62677405516897,-91.87684397857045,-90.56413328351434,-89.6401791591068,-89.048051002498,-88.7274650249678,-88.61945256800763,-88.67020341585634,-88.83375733314057,-89.07336401837699,-89.36154925361602,-89.67915107468079,-90.01373521548905,-90.35781982950273,-90.7072506188929,-91.05991982649425,,,,
57,NY_A_West,WH,NY_A_West_capacity_WH13,,,,,,,,,-94.07323472992904,-94.0262893414662,-94.25611210358322,-93.80405401306011,-92.73491906609753,-91.10670038281094,-88.97155665123283,-86.36461989655162,-83.30338657274167,-79.9270537552693,-76.24464464673144,-72.27909709452925,-68.07018364658875,-63.671624273652355,-59.62071685491341,-55.97747790367141,-52.7842411962911,-50.060684682454976,-47.80341424227069,-45.98877878203697,-44.57746096793779,-43.519692310553395,-42.76035847548361,-42.24355569748984,-41.9163054325661,-41.731256136979546,-41.64832368237623,-41.635341398934045,-41.667874955318496,-41.728413455757845,-41.805175260251964,-41.89076798048926,-41.980896344642886,-42.07330256428811,,,,
58,NY_B_Genesee,WH,NY_B_Genesee_capacity_WH14,,,,,,,,,-60.86218546620212,-60.83181339546797,-60.980500911236696,-60.68803469142506,-59.99634071898708,-58.94293857154082,-57.56157314744998,-55.87497367292815,-53.89445975901926,-51.7100871824563,-49.327693648634714,-46.76211916520103,-44.039095218855856,-41.19337680481065,-38.572577388977805,-36.21552561559345,-34.14960999910584,-32.387561504136414,-30.92718425047572,-29.753176784363205,-28.8401021271554,-28.155761757751872,-27.664498575046867,-27.330144743013722,-27.118424944339512,-26.998704339634976,-26.94504986025277,-26.93665076411345,-26.957698869328823,-26.996865221502883,-27.04652749999531,-27.101903080824375,-27.16021306910777,-27.219996752473442,,,,
59,NY_C_Central,WH,NY_C_Central_capacity_WH15,,,,,,,,,-98.29728438345411,-98.24823106649876,-98.4883732649728,-98.01601699052809,-96.89887604998768,-95.19754755406689,-92.9665322053865,-90.24253951734673,-87.04385156472631,-83.51591561051933,-79.66816001460161,-75.52455257308013,-71.126651689526,-66.53058945354252,-62.29778934101334,-58.49096270966358,-55.15434419505449,-52.30849532057346,-49.94986956452122,-48.05375385850792,-46.57906545296715,-45.47380116790968,-44.68037194075367,-44.14036383127968,-43.798419467953394,-43.60506114148094,-43.518404877367516,-43.50483966712332,-43.53883403601166,-43.60209081899481,-43.6822993602213,-43.77173534046024,-43.865910622809764,-43.9624660402709,,,,
60,NY_D_North,WH,NY_D_North_capacity_WH16,,,,,,,,,-26.717268694880893,-26.703935969997485,-26.769206782735107,-26.64082002634394,-26.337180359534447,-25.874758118178764,-25.268366630286042,-24.527983566544965,-23.65857800730428,-22.699682617486726,-21.653860031713748,-20.527624713254923,-19.332272264442526,-18.083059425376195,-16.932581478325204,-15.897883412935718,-14.990988233213638,-14.217484575188552,-13.576408491852503,-13.061042954422982,-12.660221643649415,-12.359810059871151,-12.144155456742899,-11.997380885616902,-11.904440175291176,-11.851885250756286,-11.828332019281637,-11.824644985918814,-11.833884678484068,-11.85107791508603,-11.872878651098357,-11.897187411304918,-11.92278431704581,-11.94902814512749,,,,
61,NY_E_MohawkValley,WH,NY_E_MohawkValley_capacity_WH17,,,,,,,,,-47.50355111603264,-47.47984540774155,-47.595897517134794,-47.36762467553186,-46.82775053652964,-46.00555950980846,-44.927389829725904,-43.61098188715026,-42.065170752950515,-40.36024587139427,-38.50076363056601,-36.49830680647677,-34.3729590846599,-32.15184709027545,-30.106286648085625,-28.2665839075017,-26.654115880967765,-25.278819215089893,-24.138980003162704,-23.22265530581759,-22.509991304037516,-21.975856726553804,-21.59242084543495,-21.331454298979796,-21.166204855477943,-21.072761713046223,-21.03088384940374,-21.024328269946214,-21.040756528878017,-21.071326262749338,-21.110088173233372,-21.153309373956674,-21.19882090936701,-21.245482678689164,,,,
62,NY_F_Capital,WH,NY_F_Capital_capacity_WH18,,,,,,,,,-73.49104258437278,-73.45436833209936,-73.63390839411689,-73.28075565650113,-72.44553571172898,-71.17355342119107,-69.50555572395399,-67.4689881433551,-65.07751910110642,-62.43989087900665,-59.563152501873546,-56.46522326763485,-53.17717392687877,-49.74097110984607,-46.576357811806886,-43.73021959109585,-41.23562805804413,-39.107955842733375,-37.34455142148356,-35.92693830053575,-34.82440134755641,-33.99806087284623,-33.404860953984354,-33.00112895652197,-32.74547746091536,-32.60091492194026,-32.53612717896133,-32.525985276771706,-32.55140084778439,-32.59869418819684,-32.65866135164269,-32.725527323307524,-32.79593658973798,-32.868125341857585,,,,
63,NY_G_HudsonValley,WH,NY_G_HudsonValley_capacity_WH19,,,,,,,,,-59.699489537254834,-59.66969768694369,-59.81554471369702,-59.52866569520793,-58.85018567096571,-57.81690745398626,-56.461931288557025,-54.807552187453766,-52.86487351470961,-50.72223064408176,-48.38534975890576,-45.868787367043375,-43.19778338732592,-40.406428864251694,-37.835696543250144,-35.52367329587483,-33.49722441326211,-31.768837650877796,-30.336359078057303,-29.18477955617562,-28.28914804825055,-27.617881145654447,-27.136002931599474,-26.808036511328748,-26.600361354596163,-26.48292786230198,-26.430298384639144,-26.422059742726262,-26.44270575021776,-26.481123878221496,-26.52983742099924,-26.584155120618487,-26.641351169507914,-26.69999276037831,,,,
64,NY_H_Millwood,WH,NY_H_Millwood_capacity_WH20,,,,,,,,,-18.108371003762354,-18.099334379119423,-18.143573485529153,-18.05655579508887,-17.850755576479752,-17.537336057348124,-17.126337382233217,-16.624522194601614,-16.03525842668958,-15.385340440277272,-14.67650513216362,-13.913167860786759,-13.102984534393887,-12.25629583238556,-11.4765274460745,-10.775232090664986,-10.160558691094103,-9.63629510067068,-9.201787977533787,-8.852484668842086,-8.58081689154819,-8.377204595882393,-8.231038698210984,-8.131558155561919,-8.068565007454158,-8.032944447492694,-8.016980590604803,-8.014481601325631,-8.02074405961967,-8.032397253316201,-8.047173307724114,-8.063649245196952,-8.080998259087476,-8.098785742564525,,,,
65,NY_I_Dunwoodie,WH,NY_I_Dunwoodie_capacity_WH21,,,,,,,,,-36.58781518179573,-36.569556755776404,-36.658941507656664,-36.48312297739161,-36.06730532260205,-35.43404375324429,-34.60362429906243,-33.58971082574842,-32.399108212779275,-31.085954248502876,-29.653758318664398,-28.11144161879614,-26.47447284875735,-24.763745266516032,-23.18822963360634,-21.77126811640284,-20.52932555094552,-19.47005526379647,-18.592137183081018,-17.886372711050576,-17.337470193843856,-16.926073219427245,-16.63074622127972,-16.429746600282748,-16.30246946087538,-16.23049841144905,-16.198243569460146,-16.19319438210538,-16.205847627756157,-16.229392810100705,-16.259247706915033,-16.292537203528386,-16.32759074388721,-16.363530208451536,,,,
66,NY_J_NYC,WH,NY_J_NYC_capacity_WH22,,,,,,,,,-323.0934145805337,-322.9321811978313,-323.7215047623275,-322.1689165848807,-318.4969852257305,-312.9048873715731,-305.57176142096387,-296.61826789984144,-286.10449817291607,-274.5085229532992,-261.86133232383276,-248.24170605074082,-233.78624248054442,-218.6794422188426,-204.76664849140863,-192.25398730495226,-181.28685351484384,-171.93283080706075,-164.18026211688453,-157.94791804208995,-153.1007636636452,-149.46786969192488,-146.8599465958014,-145.08499355324813,-143.96105638004326,-143.32550675800226,-143.04067622130117,-142.9960887220148,-143.10782483750904,-143.31574360289102,-143.579381114608,-143.87334830223682,-144.18289310537398,-144.50026117631754,,,,
67,NY_K_LongIsland,WH,NY_K_LongIsland_capacity_WH23,,,,,,,,,-127.09874740924947,-127.03532129142333,-127.34582603036493,-126.73506764380946,-125.29060033107692,-123.09077637745001,-120.20606539029872,-116.68393290440791,-112.54801770918058,-107.98638364642677,-103.0112216198714,-97.65352207734294,-91.96702018631154,-86.02429494346869,-80.5512689518499,-75.62902822583682,-71.31476831062895,-67.63507533099823,-64.58536362144571,-62.13367909436165,-60.22690160463962,-58.797790850786186,-57.77188396473194,-57.073651508611974,-56.631516199025135,-56.38150317730291,-56.26945631158262,-56.2519164452354,-56.29587128825854,-56.377662539489194,-56.48137247598796,-56.597013524802136,-56.71878250853972,-56.84362901566207,,,,
68,PJM_AEP,WH,PJM_AEP_capacity_WH24,,,,,,,,,-1688.4393886776154,-1694.851641103564,-1700.7983332878919,-1706.625923326507,-1712.8890407035683,-1719.788376214857,-1727.448310976135,-1735.9164597196343,-1745.1736655167358,-1755.1509063490303,-1765.7493111821577,-1776.859620861005,-1788.3779803041102,-1800.21611058205,-1812.5642269480609,-1825.3763033349242,-1838.6177634183025,-1852.2608593198415,-1866.2809104603346,-1880.6537472258872,-1895.3543478913268,-1910.3564889330273,-1925.6331725918192,-1941.1575920296923,-1956.9043522203654,-1972.8506893325841,-1988.9774127753149,-2005.2694131485114,-2021.7156727940207,-2038.3088492860027,-2055.044591129303,-2071.920754480274,-2088.9366736269785,-2106.0925620996627,,,,
69,PJM_AlleghenyPower,WH,PJM_AlleghenyPower_capacity_WH25,,,,,,,,,-640.2586681379314,-642.6902035697228,-644.9451978818053,-647.1550284872734,-649.530011691953,-652.1462497370472,-655.0509081222798,-658.262042423259,-661.7723883048324,-665.5557725173858,-669.5747030211094,-673.787748585718,-678.1555272135031,-682.6445634062286,-687.3269870641521,-692.1853450357457,-697.2065259286088,-702.3800077069739,-707.6964314593646,-713.1466320330933,-718.7211211536376,-724.409954822757,-730.2028954509681,-736.0897778463687,-742.0609721781142,-748.1078463683356,-754.223123317044,-760.4010735178,-766.6375190586326,-772.929675681,-779.2758932916208,-785.6753589418704,-792.1278201928159,-798.6333580154355,,,,
70,PJM_AtlanticElec,WH,PJM_AtlanticElec_capacity_WH26,,,,,,,,,-126.42050136979502,-126.90061346148991,-127.34586711553038,-127.78220309501518,-128.2511488233934,-128.76773085784754,-129.34126213144518,-129.97530775784202,-130.66843337786767,-131.41547102503708,-132.20901781250774,-133.0408930514961,-133.90332067875926,-134.78969088254266,-135.71424587245332,-136.6735394848133,-137.66498284596344,-138.6864983564844,-139.73623807844118,-140.8123923320034,-141.91308763621421,-143.03636052645254,-144.180189567852,-145.34256762060994,-146.52159325315807,-147.71556204247744,-148.92303710895217,-150.14288714876287,-151.3742872238769,-152.61668757623823,-153.86976239124985,-155.13335115039342,-156.4074040090389,-157.6919369550866,,,,
71,PJM_BaltimoreGE,WH,PJM_BaltimoreGE_capacity_WH27,,,,,,,,,-416.66079674325005,-418.2431657774189,-419.7106472399601,-421.1487375409002,-422.69430411197305,-424.39687196866345,-426.28713497842136,-428.37684315868955,-430.6612691019017,-433.1233800561712,-435.73877734646834,-438.4804987928499,-441.32291579337846,-444.2442435156724,-447.29142189698814,-450.4530929590845,-453.72072420802465,-457.0874682241258,-460.54723451348855,-464.09405867451807,-467.72176602779393,-471.4238853228107,-475.1937542488442,-479.02475760930633,-482.91062860424285,-486.8457497408786,-490.8253853046811,-494.84580670775773,-498.90429509253255,-502.99903854853864,-507.12896324543885,-511.2935401410844,-515.4926049559236,-519.7262103833979,,,,
72,PJM_ComEd,WH,PJM_ComEd_capacity_WH28,,,,,,,,,-1310.6090119573514,-1315.5863631567781,-1320.2023348169869,-1324.7258564037368,-1329.5874452368141,-1334.9428825467041,-1340.8887160758543,-1347.4619055739493,-1354.6475809523984,-1362.3921655889342,-1370.6189133062735,-1379.243014407195,-1388.1838539720202,-1397.3729076810455,-1406.9578253858301,-1416.9028804983268,-1427.1812340081565,-1437.77134731602,-1448.6540627371664,-1459.8106192109396,-1471.2215942465323,-1482.866632487027,-1494.7247775944536,-1506.7752214286368,-1518.9982517330832,-1531.3761986508891,-1543.8941659638529,-1556.5404253766037,-1569.3064247064804,-1582.1864645783423,-1595.1771672524844,-1608.2768686236832,-1621.4850519496335,-1634.801882977868,,,,
73,PJM_DaytonPL,WH,PJM_DaytonPL_capacity_WH29,,,,,,,,,-231.58938969785066,-232.46890579767168,-233.28456481565283,-234.08388756866515,-234.9429480363883,-235.88927333008533,-236.93992378777168,-238.10143033193822,-239.37116536372824,-240.73966169869544,-242.19335800756747,-243.71726810770647,-245.29714704895673,-246.92088633424962,-248.6145762305521,-250.37190371952983,-252.1881262502182,-254.05943787361107,-255.98245335698144,-257.9538575525256,-259.97021843532127,-262.0279391396041,-264.1233166040671,-266.2526739544937,-268.41252796330855,-270.5997563023888,-272.81172675568007,-275.0463668906397,-277.3021655054179,-279.5781154996528,-281.87362001442625,-284.1883849962794,-286.52231913496337,-288.87545171867134,,,,
74,PJM_DelmarvaPL,WH,PJM_DelmarvaPL_capacity_WH30,,,,,,,,,-238.51706086185914,-239.42288644991262,-240.26294476125477,-241.08617813121717,-241.97093618568277,-242.9455694707669,-244.0276486605237,-245.22390004081305,-246.5316174118507,-247.94105039167098,-249.4382319828927,-251.00772771228284,-252.6348665120189,-254.30717767635713,-256.0515319259389,-257.86142739735743,-259.73197967290025,-261.6592689539447,-263.63980874328377,-265.6701847251257,-267.7468622103451,-269.8661367379928,-272.02419447488626,-274.21724855828353,-276.44171156475096,-278.6943677661073,-280.97250620725373,-283.27399246174014,-285.59727012223715,-287.94130196239064,-290.3054732690866,-292.68948119267026,-295.0932316914748,-297.5167549298087,,,,
75,PJM_Dominion_VP,WH,PJM_Dominion_VP_capacity_WH31,,,,,,,,,-1247.8926906749261,-1252.631861643551,-1257.0269460986276,-1261.3340044758513,-1265.962952632406,-1271.0621172294802,-1276.723425928949,-1282.982069852695,-1289.823890487621,-1297.197875003272,-1305.0309497424441,-1313.242363390065,-1321.7553586767215,-1330.5046903638176,-1339.630942842929,-1349.100099143563,-1358.886604577349,-1368.9699512274422,-1379.3318981581003,-1389.9545820780982,-1400.8195099173502,-1411.907300379923,-1423.197999947463,-1434.6717962077278,-1446.3099201910484,-1458.0955475927888,-1470.0144950206152,-1482.0555954110218,-1494.2107058273025,-1506.4743996254201,-1518.8434606999983,-1531.3163045779218,-1543.892439244455,-1556.572022515646,,,,
