,ID,Date,Hour,Data,Primary Key,ISO NEW ENGLAND_SH,MISO_SH,PJM INTERCONNECTION _SH,NEW YORK INDEPENDENT SYSTEM OPERATOR_SH,DUKE ENERGY CAROLINAS_SH,FLORIDA POWER LIGHT COMPANY_SH,ISO NEW ENGLAND_WH,PJM INTERCONNECTION _WH,NEW YORK INDEPENDENT SYSTEM OPERATOR_WH,EASTERN_WH,CENTRAL_WH,EASTERN_HDV,CENTRAL_HDV,EASTERN_LDVU,CENTRAL_LDVU,EASTERN_LDVM_CHARGING,EASTERN_LDVM,EASTERN_LDVM_DISCHARGING,CENTRAL_LDVM_DISCHARGING,ERCOT_AEN_SH,ERCOT_CPS_SH,ERCOT_Houston_SH,ERCOT_LCRA_SH,ERCOT_North_SH,ERCOT_RAYBURN_SH,ERCOT_South_SH,ERCOT_West_SH,CA_SH,OR_SH,WA_SH,NV_SH,ID_SH,MT_SH,WY_SH,UT_SH,CO_SH,AZ_SH,NM_SH,WECC_EV_Flat,WECC_EV_LDVUse,WECC_EV_LDVChar,WECC_WH
7790,ElecLoadShapes,40138,15,,,0.320029658,0.022200676,0.048541065,0.241882097,0.046765108,0.060773425,0.523857001,0.480427525,0.524592768,0.323742042,0.295000455,1,0.488144715,1,0.782977944,0.41962245,1,-0.821525173,-0.691723171,0.079921691,0.079921691,0.054686811,0.079921691,0.183220233,0.206344161,0.079921691,0.228844712,0.124459642,0.243167238,0.229349776,0.082611181,0.236878674,0.216405277,0.122529386,0.216204695,0.094660466,0.022822594,0.083435837,1,-0.691723171,0.351255277,0.407659727
7791,ElecLoadShapes,40138,16,,,0.332364145,0.048358024,0.068403313,0.248407318,0.066117438,0.083984811,0.522635844,0.478687435,0.523449999,0.318940037,0.323742042,1,0.53477712,1,0.995495498,0.437837634,1,-1,-0.821525173,0.104800346,0.104800346,0.067954454,0.104800346,0.219163762,0.242611376,0.104800346,0.273800169,0.131584088,0.244626841,0.234931889,0.083618736,0.244161599,0.229526565,0.145431792,0.237085903,0.119987383,0.029987057,0.106045024,1,-0.821525173,0.239045119,0.367406242
7792,ElecLoadShapes,40138,17,,,0.343395408,0.068271916,0.102213696,0.255874084,0.099269655,0.12206994,0.501234682,0.457339501,0.502225493,0.354529471,0.318940037,1,0.555462393,1,1,0.579393922,1,-0.714574945,-1,0.130988318,0.130988318,0.08698215,0.130988318,0.254776258,0.285089513,0.130988318,0.323056903,0.139726717,0.24684139,0.239334711,0.090695619,0.252925308,0.243132601,0.170759433,0.256998923,0.147415033,0.037996925,0.130167476,1,-1,0.289577498,0.35034386
7793,ElecLoadShapes,40138,18,,,0.337102699,0.102273841,0.114633967,0.256537246,0.111506333,0.1357004,0.553435277,0.509347678,0.553994848,0.392443593,0.354529471,1,0.547544456,1,0.921887019,0.827093879,1,-0.461361638,-0.714574945,0.164332332,0.164332332,0.10681833,0.164332332,0.295005784,0.326312828,0.164332332,0.371997244,0.15057886,0.248689585,0.243960127,0.101347514,0.260644851,0.256576225,0.198127461,0.279406846,0.177565829,0.052254325,0.156891575,1,-0.714574945,0.32706916,0.395581333
7794,ElecLoadShapes,40138,19,,,0.329985964,0.114789658,0.114633967,0.259165116,0.111506333,0.1357004,0.568742247,0.525676937,0.569036782,0.424501968,0.392443593,1,0.534224925,1,0.71752606,0.904775022,1,-0.249400987,-0.461361638,0.19628699,0.19628699,0.135974617,0.19628699,0.331672145,0.359088296,0.19628699,0.413736859,0.217907954,0.266825424,0.254751314,0.136182286,0.293883701,0.273061323,0.210898797,0.300281155,0.193839698,0.079589634,0.175871046,1,-0.461361638,0.36659627,0.413289462
7795,ElecLoadShapes,40138,20,,,0.324000848,0.114789658,0.127660143,0.259947792,0.124370344,0.149822483,0.52132967,0.480639731,0.521753278,0.371183859,0.424501968,1,0.523366507,1,0.522156653,0.69018068,1,-0.22676101,-0.249400987,0.231250863,0.231250863,0.16701269,0.231250863,0.371402162,0.398030482,0.231250863,0.455829387,0.292088649,0.285858384,0.266289648,0.174461223,0.330171106,0.289515826,0.224659338,0.323047123,0.211638106,0.129080695,0.195587791,1,-0.249400987,0.554321744,0.440754232
7796,ElecLoadShapes,40138,21,,,0.315538798,0.127927479,0.102213696,0.243326478,0.099269655,0.12206994,0.530646788,0.493152817,0.530589397,0.31293753,0.371183859,1,0.5071613,1,0.346802989,0.574856997,1,-0.16196955,-0.22676101,0.271084057,0.271084057,0.200153862,0.271084057,0.412632622,0.437760299,0.271084057,0.500467835,0.373201424,0.307428865,0.277083207,0.21502426,0.367509878,0.30731396,0.239849068,0.345142679,0.230543102,0.180219694,0.216223453,1,-0.22676101,0.991965383,0.35604404
7797,ElecLoadShapes,40138,22,,,0.306710874,0.102273841,0.102213696,0.228895784,0.099269655,0.12206994,0.436930723,0.406728348,0.436990838,0.242154915,0.31293753,1,0.488967594,1,0.186202796,0.528852531,1,-0.063165482,-0.16196955,0.304277191,0.304277191,0.240949242,0.304277191,0.437984202,0.462798418,0.304277191,0.530381287,0.40768825,0.304747137,0.278325855,0.240241003,0.370132785,0.317605262,0.247489653,0.358323058,0.235577921,0.212093223,0.236645802,1,-0.16196955,0.980335483,0.292053503
7798,ElecLoadShapes,40138,23,,,0.297871617,0.102273841,0.090381265,0.214520476,0.087640061,0.10891727,0.363656669,0.337761367,0.363636328,0.17992844,0.242154915,1,0.479362486,1,0.104788056,0.400993317,1,-0.028420546,-0.063165482,0.339882767,0.339882767,0.284353321,0.339882767,0.464077514,0.487388246,0.339882767,0.563628986,0.443363745,0.302021321,0.279774831,0.266433114,0.374039854,0.325785018,0.257779236,0.372254305,0.242071516,0.2428793,0.257093648,1,-0.063165482,0.929224212,0.220140831
7799,ElecLoadShapes,40138,24,,,0.29220057,0.090361879,0.090381265,0.213577474,0.087640061,0.10891727,0.261332607,0.241207594,0.26151349,0.132084499,0.17992844,1,0.466754607,1,0.028028572,0.358759141,1,-0.018282435,-0.028420546,0.379015613,0.379015613,0.332954375,0.379015613,0.490501108,0.511889406,0.379015613,0.593724238,0.480654764,0.299493099,0.281121217,0.294926254,0.377666786,0.335801475,0.26701694,0.383216021,0.247221902,0.278930254,0.279494737,1,-0.028420546,0.852001374,0.176112665
7800,ElecLoadShapes,40139,1,,,0.286770741,0.090361879,0.102213696,0.212322568,0.099269655,0.12206994,0.173430949,0.156325156,0.173997172,0.117701965,0.132084499,1,0.461624727,1,0.004404759,0.283123421,1,-0.020039516,-0.018282435,0.416124359,0.416124359,0.373012893,0.416124359,0.516180666,0.531842177,0.416124359,0.621594713,0.489880361,0.288510632,0.282891473,0.326341973,0.374397061,0.337294767,0.277421619,0.393428382,0.259614133,0.308772662,0.300287163,1,-0.018282435,0.765181671,0.13501971
7801,ElecLoadShapes,40139,2,,,0.282006285,0.102273841,0.114633967,0.210824259,0.111506333,0.1357004,0.189195466,0.173301644,0.189478007,0.10067774,0.117701965,1,0.46235418,1,0.004404759,0.228309905,1,-0.006102595,-0.020039516,0.456327901,0.456327901,0.41909522,0.456327901,0.542121701,0.553756513,0.456327901,0.644108702,0.500155663,0.277264796,0.281668046,0.357962522,0.371465238,0.340284844,0.288893916,0.402128467,0.270898661,0.339283562,0.320296998,1,-0.020039516,0.664608235,0.108896331
7802,ElecLoadShapes,40139,3,,,0.281429952,0.114789658,0.127660143,0.211408716,0.124370344,0.149822483,0.129680296,0.114944968,0.13035697,0.108896331,0.10067774,1,0.477387052,1,0.005964197,0.17849124,1,-0.074353111,-0.006102595,0.498148317,0.498148317,0.466806883,0.498148317,0.56960113,0.576311948,0.498148317,0.670690448,0.510777029,0.267573373,0.281822853,0.392502659,0.368496265,0.341626656,0.299092523,0.412399166,0.283298753,0.376289781,0.342423107,1,-0.006102595,0.568927969,0.093926755
7803,ElecLoadShapes,40139,4,,,0.281544895,0.127927479,0.155596493,0.211950906,0.152055685,0.179590683,0.122902489,0.107871431,0.123692498,0.240100267,0.108896331,1,0.511207179,1,0.014187455,0.1533597,1,-0.287155577,-0.074353111,0.544670452,0.544670452,0.505129662,0.544670452,0.586125809,0.580109384,0.544670452,0.702262248,0.523864095,0.268924737,0.28139137,0.427403693,0.364656841,0.343717027,0.309157762,0.421598761,0.296152941,0.434647331,0.358539743,1,-0.074353111,0.4800921,0.100971261
7804,ElecLoadShapes,40139,5,,,0.280641542,0.156134796,0.202417438,0.212474148,0.198716495,0.228198224,0.149875759,0.131567779,0.150820275,0.407154871,0.240100267,1,0.560932406,1,0.046042864,0.127267522,1,-0.600342159,-0.287155577,0.595216182,0.595216182,0.550587423,0.595216182,0.603884216,0.583628801,0.595216182,0.732586201,0.536605598,0.268610374,0.280898999,0.457521492,0.361356382,0.34673487,0.319804017,0.428044055,0.310154205,0.494331948,0.375705733,1,-0.287155577,0.407695885,0.10860281
7805,ElecLoadShapes,40139,6,,,0.269325351,0.203472033,0.141309143,0.218047622,0.137880862,0.16444882,0.224598583,0.198059022,0.22588274,0.604958746,0.407154871,1,0.583612863,1,0.171214269,0.121786314,1,-0.86644781,-0.600342159,0.645297461,0.645297461,0.599456061,0.645297461,0.617687546,0.588787512,0.645297461,0.763539551,0.548831443,0.269890564,0.281176283,0.494973646,0.357156978,0.348411895,0.331294572,0.437710318,0.322743617,0.558357222,0.391132075,1,-0.600342159,0.3414067,0.1112445
7806,ElecLoadShapes,40139,7,,,0.257223988,0.141704127,0.068403313,0.223683769,0.066117438,0.083984811,0.311935263,0.276575277,0.313529605,0.574162511,0.604958746,1,0.595165709,1,0.280876808,0.136695797,1,-0.724173519,-0.86644781,0.586343204,0.586343204,0.534352578,0.586343204,0.555706114,0.533681564,0.586343204,0.705801461,0.551942961,0.277998329,0.277338117,0.510605296,0.356262543,0.351786546,0.335931767,0.438667862,0.317599667,0.556589615,0.373564966,1,-0.86644781,0.286012273,0.255069843
7807,ElecLoadShapes,40139,8,,,0.246014645,0.068271916,0.030629957,0.228212218,0.029407947,0.039141688,0.521302619,0.48049826,0.521737783,0.529394671,0.574162511,1,0.603433016,1,0.370396588,0.226883238,1,-0.483880258,-0.724173519,0.529765812,0.529765812,0.478757013,0.529765812,0.49587785,0.481592192,0.529765812,0.645045954,0.554221627,0.285810257,0.274092891,0.528160005,0.355837628,0.356452124,0.342545549,0.440059665,0.31190288,0.557931237,0.352596652,1,-0.724173519,0.256347686,0.462313357
7808,ElecLoadShapes,40139,9,,,0.236229944,0.030452685,0.014504267,0.218256045,0.013874353,0.018937943,0.7432904,0.698023654,0.742315365,0.495777699,0.529394671,1,0.610841944,1,0.37546176,0.22996514,1,-0.403296842,-0.483880258,0.474052861,0.474052861,0.426261034,0.474052861,0.440473622,0.432158416,0.474052861,0.593738885,0.558748678,0.293995757,0.269796656,0.544688492,0.355356601,0.360061645,0.34738753,0.439782743,0.305348494,0.556585453,0.336306527,1,-0.483880258,0.230113379,0.720691184
7809,ElecLoadShapes,40139,10,,,0.227049097,0.014388084,0,0.20775914,0,0,0.750087916,0.703841638,0.749175851,0.473898635,0.495777699,1,0.610971374,1,0.323715083,0.222586961,1,-0.422378211,-0.403296842,0.389120224,0.389120224,0.353893404,0.389120224,0.369697709,0.364696822,0.389120224,0.463426534,0.423931417,0.287213036,0.258291138,0.427535809,0.334891232,0.324948441,0.310935889,0.399412516,0.269384068,0.37612046,0.269162385,1,-0.403296842,0.233229231,0.74517965
7810,ElecLoadShapes,40139,11,,,0.217325914,0,0,0.197326365,0,0,0.761236769,0.714879891,0.760243274,0.405023907,0.473898635,1,0.612897616,1,0.333116938,0.212027313,1,-0.47032743,-0.422378211,0.311345941,0.311345941,0.286843814,0.311345941,0.30323235,0.298358009,0.311345941,0.349921527,0.305221064,0.280167258,0.247912625,0.320149125,0.315673668,0.290754757,0.277879513,0.358588037,0.235159781,0.215285141,0.208538059,1,-0.422378211,0.257747061,0.706646198
7811,ElecLoadShapes,40139,12,,,0.221907434,0,0,0.178865687,0,0,0.688829119,0.641668789,0.688566503,0.376743148,0.405023907,1,0.622221924,1,0.381077766,0.245515351,1,-0.461573189,-0.47032743,0.239173045,0.239173045,0.225823313,0.239173045,0.243191921,0.240981171,0.239173045,0.248652751,0.203857157,0.2723782,0.237077688,0.227871675,0.297227412,0.258386474,0.244522511,0.319404127,0.202604898,0.083497692,0.154416029,1,-0.47032743,0.316536409,0.620444919
7812,ElecLoadShapes,40139,13,,,0.225919097,0,0,0.161136674,0,0,0.63783036,0.590884334,0.637994151,0.325420983,0.376743148,1,0.618960798,1,0.491006046,0.353118165,1,-0.590098146,-0.461573189,0.211174081,0.211174081,0.207383669,0.211174081,0.220830021,0.221736726,0.211174081,0.205189919,0.150729473,0.268016402,0.23485079,0.175531225,0.279230191,0.242527879,0.225968433,0.29735886,0.185586915,0.031148508,0.130110215,1,-0.461573189,0.352819351,0.573769193
7813,ElecLoadShapes,40139,14,,,0.231329499,0,0,0.144000863,0,0,0.597570825,0.552397222,0.597873288,0.295000455,0.325420983,1,0.615568024,1,0.632508668,0.257403418,1,-0.691723171,-0.590098146,0.183781901,0.183781901,0.189330677,0.183781901,0.198265653,0.201994988,0.183781901,0.163208972,0.109697919,0.262771282,0.233675146,0.129442265,0.259881232,0.226418121,0.208759577,0.274178586,0.168455606,0.024173385,0.106117495,1,-0.590098146,0.384250156,0.466801295
7814,ElecLoadShapes,40139,15,,,0.240822796,0,0.03935199,0.148664858,0.03784799,0.049769346,0.523857001,0.480427525,0.524592768,0.323742042,0.295000455,1,0.619077728,1,0.782977944,0.366958408,1,-0.821525173,-0.691723171,0.157215632,0.157215632,0.172313309,0.157215632,0.176383484,0.181078835,0.157215632,0.124711023,0.076984587,0.257569348,0.231397086,0.086369512,0.241480594,0.209818064,0.191543718,0.253665653,0.152796338,0.018205418,0.084853516,1,-0.691723171,0.351255277,0.407659727
7815,ElecLoadShapes,40139,16,,,0.251844345,0.03916482,0.068403313,0.154494853,0.066117438,0.083984811,0.522635844,0.478687435,0.523449999,0.318940037,0.323742042,1,0.657714483,1,0.995495498,0.48897609,1,-1,-0.821525173,0.197948525,0.197948525,0.211991348,0.197948525,0.212763551,0.22294665,0.197948525,0.164472169,0.083915351,0.261430979,0.233728642,0.095607165,0.247967265,0.219201713,0.211384316,0.263147796,0.17878227,0.025273065,0.105721312,1,-0.821525173,0.239045119,0.367406242
7816,ElecLoadShapes,40139,17,,,0.263066639,0.068271916,0.079117695,0.158657469,0.076596513,0.096227499,0.501234682,0.457339501,0.502225493,0.354529471,0.318940037,1,0.679382799,1,1,0.722964654,1,-0.714574945,-1,0.239924301,0.239924301,0.255340626,0.239924301,0.25237772,0.265503584,0.239924301,0.205329205,0.091255835,0.264822424,0.237133157,0.10488216,0.255968,0.228864969,0.23098561,0.275333366,0.206215023,0.033328657,0.128943283,1,-1,0.289577498,0.35034386
7817,ElecLoadShapes,40139,18,,,0.269872543,0.079034569,0.090381265,0.175052871,0.087640061,0.10891727,0.553435277,0.509347678,0.553994848,0.392443593,0.354529471,1,0.67882501,1,0.921887019,0.869687621,1,-0.461361638,-0.714574945,0.285712206,0.285712206,0.300164261,0.285712206,0.293421769,0.314337371,0.285712206,0.250328986,0.098177933,0.269992242,0.239736529,0.116231,0.262043274,0.237884674,0.252305431,0.28672045,0.235993772,0.045807977,0.154700867,1,-0.714574945,0.32706916,0.395581333
7818,ElecLoadShapes,40139,19,,,0.277353533,0.090361879,0.079117695,0.191620257,0.076596513,0.096227499,0.568742247,0.525676937,0.569036782,0.424501968,0.392443593,1,0.665504937,1,0.71752606,1,1,-0.249400987,-0.461361638,0.316880686,0.316880686,0.33876275,0.316880686,0.314609763,0.333215923,0.316880686,0.282666387,0.151993125,0.285629494,0.249643547,0.145052245,0.281154946,0.250555513,0.261446249,0.296177472,0.246775128,0.061272459,0.174631636,1,-0.461361638,0.36659627,0.413289462
7819,ElecLoadShapes,40139,20,,,0.284878234,0.079034569,0.090381265,0.20968741,0.087640061,0.10891727,0.52132967,0.480639731,0.521753278,0.371183859,0.424501968,1,0.625853073,1,0.522156653,0.791895339,1,-0.22676101,-0.249400987,0.347140875,0.347140875,0.377141152,0.347140875,0.336776809,0.353365565,0.347140875,0.316469712,0.224943152,0.301769849,0.259629929,0.176539284,0.298515978,0.264332221,0.271578452,0.304338943,0.257963714,0.108184657,0.196701153,1,-0.249400987,0.554321744,0.440754232
7820,ElecLoadShapes,40139,21,,,0.287954165,0.090361879,0.090381265,0.219870953,0.087640061,0.10891727,0.530646788,0.493152817,0.530589397,0.31293753,0.371183859,1,0.579980041,1,0.346802989,0.574697828,1,-0.16196955,-0.22676101,0.379995794,0.379995794,0.415062281,0.379995794,0.359207754,0.374499133,0.379995794,0.351456435,0.307247157,0.319349614,0.272066266,0.209892749,0.318745414,0.277675003,0.282390727,0.313484061,0.269825654,0.164722279,0.219094502,1,-0.22676101,0.991965383,0.35604404
7821,ElecLoadShapes,40139,22,,,0.290932962,0.090361879,0.127660143,0.231329807,0.124370344,0.149822483,0.436930723,0.406728348,0.436990838,0.242154915,0.31293753,1,0.54167223,1,0.186202796,0.503758716,1,-0.063165482,-0.16196955,0.407423501,0.407423501,0.455374255,0.407423501,0.377068077,0.393482768,0.407423501,0.383911021,0.336712899,0.325980122,0.27529926,0.236044085,0.330961943,0.27783949,0.281904311,0.32532904,0.270815015,0.200557186,0.236421997,1,-0.16196955,0.980335483,0.292053503
7822,ElecLoadShapes,40139,23,,,0.293549123,0.127927479,0.102213696,0.241450678,0.099269655,0.12206994,0.363656669,0.337761367,0.363636328,0.176112665,0.242154915,1,0.509982436,1,0.104788056,0.414577926,1,-0.028420546,-0.063165482,0.435107443,0.435107443,0.492311123,0.435107443,0.39645018,0.413037252,0.435107443,0.414541729,0.36729263,0.333100935,0.279719259,0.262948679,0.344025937,0.277764676,0.28320676,0.335253562,0.272593331,0.240798871,0.254005169,1,-0.063165482,0.929224212,0.220140831
7823,ElecLoadShapes,40139,24,,,0.29884944,0.102273841,0.102213696,0.248446671,0.099269655,0.12206994,0.261332607,0.241207594,0.26151349,0.13501971,0.176112665,1,0.494025603,1,0.028028572,0.282647356,1,-0.018282435,-0.028420546,0.465805934,0.465805934,0.537180678,0.465805934,0.416120437,0.43233676,0.465805934,0.447627011,0.399277448,0.339872035,0.284344697,0.293735757,0.358254512,0.278792999,0.284134282,0.347295633,0.2750005,0.279339031,0.271714419,1,-0.028420546,0.852001374,0.17992844
7824,ElecLoadShapes,40140,1,,,0.304491346,0.102273841,0.102213696,0.256442508,0.099269655,0.12206994,0.196073362,0.178960473,0.196460904,0.108896331,0.13501971,1,0.485176296,1,0.004404759,0.28435201,1,-0.020039516,-0.018282435,0.49144531,0.49144531,0.561209891,0.49144531,0.435245293,0.450218687,0.49144531,0.471423576,0.420441905,0.347476955,0.289308891,0.319731937,0.37023423,0.281258536,0.291204864,0.365476299,0.281008602,0.307880672,0.28789544,1,-0.018282435,0.765181671,0.132084499
7825,ElecLoadShapes,40140,2,,,0.309728525,0.102273841,0.102213696,0.265191872,0.099269655,0.12206994,0.170211886,0.154910449,0.170618063,0.093926755,0.108896331,1,0.486485559,1,0.004404759,0.242970832,1,-0.006102595,-0.020039516,0.51843891,0.51843891,0.581007817,0.51843891,0.457141983,0.463383002,0.51843891,0.495613263,0.441317022,0.355145396,0.293505871,0.346645672,0.38189474,0.284536994,0.29763223,0.38585196,0.287952811,0.343482767,0.305357929,1,-0.020039516,0.664608235,0.117701965
7826,ElecLoadShapes,40140,3,,,0.314295474,0.102273841,0.102213696,0.276161007,0.099269655,0.12206994,0.143253688,0.128384687,0.143836216,0.100971261,0.093926755,1,0.498367715,1,0.005964197,0.181073675,1,-0.074353111,-0.006102595,0.545561312,0.545561312,0.606069694,0.545561312,0.478472587,0.483107631,0.545561312,0.520001533,0.463747642,0.362021618,0.296901278,0.379190057,0.39357617,0.288135226,0.305491805,0.406292244,0.295580742,0.37479,0.322137943,1,-0.006102595,0.568927969,0.10067774
7827,ElecLoadShapes,40140,4,,,0.318791191,0.102273841,0.102213696,0.287004797,0.099269655,0.12206994,0.144862832,0.128738364,0.145579422,0.10860281,0.100971261,1,0.526749089,1,0.014187455,0.154457261,1,-0.287155577,-0.074353111,0.563918418,0.563918418,0.631441857,0.563918418,0.493998067,0.497070992,0.563918418,0.546171632,0.482779136,0.361864355,0.297760517,0.431210513,0.401032857,0.28707199,0.310401773,0.42211073,0.299959522,0.432070656,0.338922759,1,-0.074353111,0.4800921,0.108896331
7828,ElecLoadShapes,40140,5,,,0.322990648,0.102273841,0.102213696,0.298658956,0.099269655,0.12206994,0.195047745,0.17259429,0.19608011,0.1112445,0.10860281,1,0.575102677,1,0.046042864,0.131547414,1,-0.600342159,-0.287155577,0.584672548,0.584672548,0.657466142,0.584672548,0.510935187,0.507653977,0.584672548,0.571307016,0.50240043,0.363383132,0.299307109,0.481519797,0.40938126,0.287231311,0.31524837,0.435844326,0.304371552,0.493397515,0.357811978,1,-0.287155577,0.407695885,0.240100267
7829,ElecLoadShapes,40140,6,,,0.289058263,0.102273841,0.102213696,0.299925522,0.099269655,0.12206994,0.324362081,0.29178338,0.325529451,0.255069843,0.1112445,1,0.606850897,1,0.171214269,0.122246783,1,-0.86644781,-0.600342159,0.605147054,0.605147054,0.684619299,0.605147054,0.523494464,0.523337776,0.605147054,0.597509193,0.524168774,0.36423824,0.301226142,0.541435209,0.417064849,0.287499498,0.319688744,0.452370313,0.30870993,0.557001352,0.376433475,1,-0.600342159,0.3414067,0.407154871
7830,ElecLoadShapes,40140,7,,,0.256241308,0.102273841,0.102213696,0.299867222,0.099269655,0.12206994,0.644566045,0.598212517,0.644598966,0.462313357,0.255069843,1,0.628150452,1,0.280876808,0.136872798,1,-0.724173519,-0.86644781,0.524755123,0.524755123,0.577393859,0.524755123,0.47143925,0.474621529,0.524755123,0.539838866,0.531420887,0.358446588,0.301113454,0.565194603,0.421908625,0.287280211,0.323624306,0.453911931,0.303640017,0.558144524,0.364092951,1,-0.86644781,0.286012273,0.604958746
7831,ElecLoadShapes,40140,8,,,0.225770157,0.102273841,0.079117695,0.299848274,0.076596513,0.096227499,0.718202581,0.666744476,0.718212632,0.720691184,0.462313357,1,0.629245013,1,0.370396588,0.25844775,1,-0.483880258,-0.724173519,0.449414689,0.449414689,0.472809193,0.449414689,0.422175718,0.428105769,0.449414689,0.480470249,0.539673591,0.353515496,0.300239643,0.588018004,0.425511831,0.287845044,0.32603966,0.456710125,0.298890556,0.558864842,0.354775291,1,-0.724173519,0.256347686,0.574162511
7832,ElecLoadShapes,40140,9,,,0.214721086,0.079034569,0.05821794,0.263967574,0.05618096,0.072172573,0.750914902,0.696177461,0.751043018,0.74517965,0.720691184,1,0.636436787,1,0.37546176,0.213192792,1,-0.403296842,-0.483880258,0.376709801,0.376709801,0.378077923,0.376709801,0.377574464,0.384887653,0.376709801,0.426141602,0.549029249,0.347471275,0.299785003,0.614095064,0.430774283,0.288395545,0.328988934,0.456804273,0.293851149,0.567057631,0.3434594,1,-0.483880258,0.230113379,0.529394671
7833,ElecLoadShapes,40140,10,,,0.20306978,0.058053368,0.068403313,0.229930608,0.066117438,0.083984811,0.667713925,0.612320686,0.668659087,0.706646198,0.74517965,1,0.639495163,1,0.323715083,0.207212326,1,-0.422378211,-0.403296842,0.277604818,0.277604818,0.288287961,0.277604818,0.283961876,0.289500754,0.277604818,0.313962031,0.40661277,0.317892516,0.281255098,0.475231251,0.396659815,0.272639955,0.313627577,0.430456268,0.279035007,0.381894937,0.278805046,1,-0.403296842,0.233229231,0.495777699
7834,ElecLoadShapes,40140,11,,,0.192575996,0.068271916,0.05821794,0.197581427,0.05618096,0.072172573,0.590970395,0.536502985,0.592473222,0.620444919,0.706646198,1,0.634883136,1,0.333116938,0.214580045,1,-0.47032743,-0.422378211,0.189063975,0.189063975,0.210971028,0.189063975,0.203075468,0.206226715,0.189063975,0.217344901,0.28416344,0.290264759,0.263903589,0.353685684,0.364603295,0.258546175,0.298428019,0.409326038,0.2643418,0.226076056,0.220479378,1,-0.422378211,0.257747061,0.473898635
7835,ElecLoadShapes,40140,12,,,0.197303217,0.058053368,0.079117695,0.18595496,0.076596513,0.096227499,0.536018333,0.48037801,0.538151039,0.573769193,0.620444919,1,0.633047255,1,0.381077766,0.277069617,1,-0.461573189,-0.47032743,0.115193393,0.115193393,0.139150218,0.115193393,0.13108666,0.133938224,0.115193393,0.131786728,0.191165562,0.261965726,0.246631225,0.248997558,0.333343286,0.244727036,0.282802686,0.38749291,0.250744722,0.091920742,0.16803432,1,-0.47032743,0.316536409,0.405023907
7836,ElecLoadShapes,40140,13,,,0.201494579,0.079034569,0.068403313,0.173659502,0.066117438,0.083984811,0.541069131,0.484972272,0.543217959,0.466801295,0.573769193,1,0.629674862,1,0.491006046,0.368472801,1,-0.590098146,-0.461573189,0.09319532,0.09319532,0.120203952,0.09319532,0.110494392,0.112940434,0.09319532,0.094125183,0.144794305,0.241258549,0.232785945,0.20726866,0.313616334,0.234644222,0.273371626,0.370779492,0.251524421,0.041886195,0.153205656,1,-0.461573189,0.352819351,0.376743148
7837,ElecLoadShapes,40140,14,,,0.20568756,0.068271916,0.068403313,0.162068016,0.066117438,0.083984811,0.440428023,0.387283196,0.443099808,0.407659727,0.466801295,1,0.625698022,1,0.632508668,0.227364553,1,-0.691723171,-0.590098146,0.073359821,0.073359821,0.100874438,0.073359821,0.091727629,0.091483699,0.073359821,0.059105499,0.105228811,0.221742306,0.219247235,0.168060076,0.293137333,0.226503721,0.265412381,0.354626532,0.252817331,0.035452142,0.139807766,1,-0.590098146,0.384250156,0.325420983
7838,ElecLoadShapes,40140,15,,,0.209368964,0.068271916,0.068403313,0.163870941,0.066117438,0.083984811,0.433077895,0.381585462,0.435607895,0.367406242,0.407659727,1,0.623387386,1,0.782977944,0.346371116,1,-0.821525173,-0.691723171,0.056275228,0.056275228,0.083277099,0.056275228,0.071930613,0.071399828,0.056275228,0.027322576,0.07003999,0.203981863,0.207537366,0.130991261,0.27483987,0.21666717,0.256035221,0.339074621,0.253852157,0.030262678,0.12744862,1,-0.691723171,0.351255277,0.295000455
7839,ElecLoadShapes,40140,16,,,0.213024467,0.068271916,0.079117695,0.164541391,0.076596513,0.096227499,0.424692102,0.374105198,0.427186271,0.35034386,0.367406242,1,0.635709935,1,0.995495498,0.400948701,1,-1,-0.821525173,0.089170815,0.089170815,0.129879589,0.089170815,0.110896335,0.111539199,0.089170815,0.054597605,0.079920226,0.210264377,0.210204255,0.144860678,0.29306569,0.232571224,0.277777635,0.367634574,0.283938616,0.037427922,0.159893611,1,-0.821525173,0.239045119,0.323742042
7840,ElecLoadShapes,40140,17,,,0.216257433,0.079034569,0.102213696,0.166755331,0.099269655,0.12206994,0.482407225,0.432532609,0.484301458,0.395581333,0.35034386,1,0.648845149,1,1,0.572848452,1,-0.714574945,-1,0.130271232,0.130271232,0.180099407,0.130271232,0.154002229,0.155722676,0.130271232,0.083605404,0.090439981,0.217148914,0.21355196,0.160014382,0.31226129,0.24845121,0.301012516,0.397595553,0.314341993,0.048624619,0.198907369,1,-1,0.289577498,0.318940037
7841,ElecLoadShapes,40140,18,,,0.223731947,0.102273841,0.114633967,0.168190967,0.111506333,0.1357004,0.512669503,0.464080582,0.514141277,0.413289462,0.395581333,1,0.648289656,1,0.921887019,0.761101537,1,-0.461361638,-0.714574945,0.175858334,0.175858334,0.236465056,0.175858334,0.201628864,0.204009465,0.175858334,0.116202896,0.100850099,0.224493023,0.21615421,0.175702484,0.333436555,0.265175676,0.324543732,0.427992665,0.345177495,0.062978559,0.238997548,1,-0.714574945,0.32706916,0.354529471
