census_division,Scenario,Category,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
East North Central,Reference,Transportation: Heavy Duty,0.00014658328231877306,0.003181827112837208,0.009181700642400531,0.017996845240023835,0.029615345039950093,0.04384671113326926,0.06067228854624134,0.07998260724157502,0.10155139997833093,0.1254719385517332,0.15168183652508035,0.18026816444388213,0.21093632862622833,0.24357351509313452,0.2780066195394248,0.313844479672901,0.3512138722732011,0.39004276736099014,0.4303602625563552,0.4718105600043832,0.5137509026821903,0.5549999458600002,0.5956984352650563,0.6367340532083978,0.6784587536511778,0.7210538286381588,0.7646225756426919,0.8092666088978707,0.8549992672887571,0.9018472080956366,0.9497150429229364,0.998324456241185,1.0472241337384045
East North Central,Reference,Transportation: Light Duty,0.1358739566218087,0.2792892783261558,0.5611164034988878,0.9075294573644729,1.3161535149561163,1.7838569205802783,2.3089194334282177,2.8896122837957896,3.4726854479577622,4.057727502244834,4.64380388871724,5.231279704543236,5.824344508087762,6.433957519121848,7.070716943873148,7.736514301810936,8.414576713338667,9.072249784622803,9.659702805503127,10.16603236233358,10.597196570352237,10.96507202756455,11.281546798089764,11.562503795620852,11.816690480670914,12.05186080244908,12.274626022589066,12.490432401714756,12.703977614434205,12.919211630402717,13.13923088430542,13.365619425090483,13.59814215234746
East North Central,Reference,Transportation: Other,1.0434209389454114,1.0413340970142468,1.039251428863247,1.0371729262964764,1.035098580093507,1.033028383082896,1.0309623260442153,1.0289004018060217,1.0268426011478875,1.0247889158738772,1.0227393377880554,1.0206938586944867,1.018652471421727,1.0166151667493495,1.0145819364814184,1.0125527724219978,1.010527666375153,1.0085066111694396,1.0064895975844308,1.0044766184486822,1.0024676655662592,1.0004627307412257,0.9984618047531544,0.9964648814550936,0.994471951626616,0.9924830070717857,0.9904980416436516,0.9885170450972939,0.9865400112857611,0.9845669309886259,0.9825977970344443,0.9806326022517731,0.9786713363956926
East South Central,High Electrification,Buildings Other,182.14785122495775,182.97548248428416,182.80047894247429,182.580783315795,182.6011390907758,182.78615085553457,183.00945206266434,183.2597872876798,183.49299005058083,183.862398546136,184.36172870897406,184.95371629262587,185.3608340906516,187.4189982852666,189.6481628160904,191.98263156682017,194.43845988046854,196.9931907117835,199.6633338623707,202.44472826756382,205.34188476843582,208.37881695703774,211.3939754598491,213.0933359240568,214.89533048110886,216.80865214033886,218.79650939668753,220.87166867110673,223.04154160864448,225.29796717770395,227.5883340128957,229.96760956011218,232.4607004486579
East South Central,High Electrification,Buildings: Space Heating,12.977423174525446,13.10291472929864,13.25230396781922,13.421124558538313,13.603129818162635,13.792133189290311,13.981986664481951,14.166985015495618,14.343158105206815,14.507203975065034,14.655490181877616,14.785165555459129,14.894024302482228,15.02110466419826,15.164417832355811,15.322655435147498,15.494576404782936,15.678284292945133,15.872240986255502,16.073494239040848,16.279164189389398,16.486411592568956,16.692875177675045,16.881072604235005,17.051309737270646,17.205536481878013,17.345766723001997,17.473077491122854,17.58789645086097,17.690486066067766,17.779936719681377,17.854966176166492,17.914775585976805
East South Central,High Electrification,Buildings: Water Heating,18.724697750865257,18.651054376749858,18.461094557063685,18.169353087148032,17.787224601577407,17.32393724099171,16.785091421279212,16.172933719147633,15.487894994009562,14.730618882138414,13.903689306851106,13.012489109255334,12.064997167745918,11.221214583218803,10.494160588679161,9.893546549898614,9.424406051550188,9.086633465824017,8.875304950876249,8.781538609034975,8.79360831713817,8.898093107073684,9.080948523646448,9.299161795427779,9.539732921506012,9.791165298558262,10.043863720212094,10.290307531171967,10.5250381246486,10.744513430675251,10.946877323731458,11.131680270859437,11.299580654422941
East South Central,High Electrification,Industry,105.8849264929084,108.19942907640596,110.49755700604169,112.77874830727215,115.04243187619072,117.28802716829951,119.51494399102366,121.72258281493968,123.91033425506181,126.07757886335614,128.22368743996924,130.34802051451416,132.44992813858497,138.10534624847486,143.7242603925873,149.3055070958428,154.84790452069308,160.35025194840702,165.8113298828135,171.2298993241022,176.60470145759516,181.9344580687177,187.21787040182846,192.45361947144733,197.64036523231323,202.77674699435582,207.86138228152427,212.89286724675898,217.86977573830617,222.79065961094676,227.6540475848255,232.45844597165046,237.2023371185517
East South Central,High Electrification,Transportation: Heavy Duty,0.0005187138115993074,0.05085721058918898,0.15021029192045104,0.29578844564248497,0.48752446304414937,0.722359489815871,0.9999726931657543,1.318551980628089,1.6744250555280003,2.069109357025375,2.5015786119188186,2.9731500036766856,3.478846318699964,4.130810511863712,4.926349720874688,5.856671004865533,6.925307993785294,8.128280761508565,9.463371440278804,10.917712172080355,12.47569573598596,14.09890211520516,15.788678222769702,17.400651657287465,18.94637824205906,20.430446944807212,21.853898450677857,23.21678917498515,24.513546741239487,25.73968122493334,26.88562332105037,27.938426752420895,28.883407343120844
East South Central,High Electrification,Transportation: Light Duty,0.036086061920319434,0.28976756429312167,0.7545539563483306,1.4207623586057239,2.2733045865896377,3.298747523245072,4.486946998974003,5.828097307015333,7.313678338554899,8.93548987766101,10.686854233032067,12.566074832880487,14.585516619358174,16.745167247076413,19.09102668219316,21.647430756653534,24.376835379745028,27.176414314955778,29.93379642105528,32.58824090203902,35.13276514380352,37.58258151817294,39.95533810066799,42.08815730204784,44.00373578749013,45.722376119323606,47.265435664412934,48.656283776755174,49.91742135893547,51.06888498721428,52.12465342822902,53.09015266705736,53.961520007932734
East South Central,High Electrification,Transportation: Other,0.42592853101122746,0.4719900470227518,0.5177537311800852,0.5632216540916288,0.6083958718279121,0.6532784238447525,0.6978713329832565,0.7421766068543786,0.7861962343775225,0.8299321927033386,0.8733864389063676,0.9165609189846756,0.9594575595524993,1.2037099298403076,1.4480483407953804,1.692383504266665,1.9366219195815018,2.1806657447816127,2.4244126623208513,2.6677557482243497,2.9105833301711943,3.1527788448848177,3.394220693446556,3.6347820924555263,3.874330917573426,4.112729546377058,4.349834701210851,4.585497276809226,4.819562175534048,5.0518681308433155,5.2822475314521276,5.510526233032633,5.736523376144473
East South Central,Reference,Buildings Other,182.14785122495775,183.23936710840425,183.42164781022458,183.6179320213311,184.02082170722457,184.60181105413136,185.22590572626757,185.82474318548938,186.3571802971739,187.0025669263631,187.76055864708604,188.60356382679078,189.2593215161863,190.1371323926493,191.2144164289898,192.38703062331086,193.63349991258397,194.90743302332606,196.22178389929692,197.56933940997519,198.94585108175832,200.36853129131399,201.6662345662153,203.05935535050315,204.52095351617268,206.06698086158656,207.66470270675055,209.33207640510847,211.08061927064753,212.9046819912457,214.7512678880001,216.67919070398224,218.71533330119217
East South Central,Reference,Buildings: Space Heating,12.977423174525446,13.08179915154368,13.181778935640121,13.27750945768905,13.36900249249398,13.45676271747078,13.54089565975727,13.62104397740865,13.697496645889357,13.770485364284754,13.839554961225167,13.904663576505992,13.96613959746709,14.025255885556454,14.081533647177435,14.134600902281457,14.183780065390701,14.227745729348047,14.265611619734996,14.295793148851322,14.317272942549783,14.329492024452719,14.332445477153204,14.327511595868586,14.315481937875369,14.298011542583664,14.276650420231022,14.252335347212636,14.22575969865475,14.197776572040466,14.168620208152833,14.138341389074004,14.107240128498333
East South Central,Reference,Buildings: Water Heating,18.724697750865257,18.758338499396928,18.792014520467784,18.8329393284474,18.884076864429503,18.947220124949567,19.022994512875947,19.11101074386732,19.210118279566732,19.31870654471199,19.435001320207625,19.557310312617577,19.68418643489879,19.817399476330788,19.95617186416143,20.09994128149612,20.24828855570369,20.40087467618544,20.557394991945543,20.717552051735876,20.881044119732227,21.047565600879633,21.216815547798877,21.388510192912197,21.562395895539982,21.738259350188635,21.915932877431416,22.095294257920035,22.27626185647483,22.45878690362322,22.642844791581993,22.82842713793595,23.01553539508377
East South Central,Reference,Industry,105.8849264929084,106.73200585837492,107.58586190856167,108.44654879719064,109.31412119669754,110.18863419448913,111.0701432929433,111.95870440940895,112.85437408369148,113.75720906308197,114.66726671732789,115.58460483114793,116.50928170797444,117.4413559624682,118.38088683174638,119.3279338641547,120.28255733423799,121.24481782776947,122.21477634549336,123.19249461435327,124.17803456877826,125.17145876565405,126.17283048806564,127.1822131228408,128.19967078300667,129.22526820404687,130.2590703289307,131.30114293056943,132.3515519893599,133.4103644193838,134.47764734220834,135.55346850185737,136.63789626481116
East South Central,Reference,Transportation: Heavy Duty,0.0005187138115993074,0.0011240455677423368,0.003359632588084597,0.006662844674881537,0.01103315377747295,0.01640814306290909,0.02277518184987751,0.030093449436260602,0.038291373690333884,0.047396820955484094,0.057386289346335294,0.06827183584672429,0.07993721772889932,0.0923058188880319,0.10526275562655665,0.11865316074888248,0.13252473310226884,0.1469307404454564,0.1619772545657792,0.1775631750290736,0.1933683226228471,0.2089204914158484,0.22426606479711067,0.23974860559775332,0.25550708450989723,0.2716056768063135,0.2880733651025113,0.3049331968905677,0.3221765117246842,0.339790768142324,0.35771560756694176,0.3758242656798312,0.3939333844105853
East South Central,Reference,Transportation: Light Duty,0.036086061920319434,0.11151540556893598,0.25613034923993494,0.4329631679602834,0.640867024914785,0.8782963023344514,1.144392151237431,1.4383104873118058,1.7333251893475081,2.029169030512789,2.3253378469184645,2.621909929077547,2.920934142599617,3.2279961637963965,3.5484473545392023,3.883359081895926,4.224443289900591,4.555403542584472,4.8512577352025765,5.106522979772093,5.324172757571196,5.510159437191586,5.670433502218972,5.812848520444176,5.941781267256164,6.061117548159232,6.174174147905772,6.283687131424963,6.392018630121197,6.5011542981015475,6.612650398179843,6.727305287970656,6.844999980750168
East South Central,Reference,Transportation: Other,0.42592853101122746,0.42507667429155616,0.42422651999061445,0.4233780670709748,0.42253131138292677,0.4216862487767597,0.420842876140191,0.4200011903609375,0.4191611883267164,0.4183228658878173,0.41748621993195734,0.41665124734685355,0.4158179450202232,0.4149863088023555,0.41415633661839557,0.4133280243186327,0.41250136775335644,0.41167636484771164,0.4108530124894153,0.41003130652875697,0.4092112438534538,0.4083928213512229,0.4075760359097814,0.40676088337941885,0.4059473616852799,0.40513546667765427,0.4043251962816864,0.40351654531023845,0.4027095127258826,0.4019040933414809,0.40110028508217804,0.4002980848356911,0.3994974884523096
Middle Atlantic,High Electrification,Buildings Other,276.95724794763237,278.7115250415519,278.984046003511,279.3868645168708,280.0601122386512,280.86627061554304,281.70508086421006,282.57709901512965,283.4040701574743,284.4173345258505,285.5942986825627,286.8761039011242,287.86444958504103,297.76484041103197,308.2631375060407,319.26828205307726,330.8123160504433,342.86605898951706,355.4354358910756,368.4623071502741,381.92725679521027,395.85793648501885,410.0002725764362,415.3017493823417,420.81045590406325,426.5233121555843,432.3703643164074,438.357591979321,444.48456908688274,450.7333895622764,457.0256153035126,463.44786271588464,470.04119255163494
Middle Atlantic,High Electrification,Buildings: Space Heating,8.832296760777776,9.11372301658425,9.621917576847544,10.350008418075799,11.27702512046875,12.375473302281549,13.616568474129085,14.97410392391592,16.427793069618463,17.96057862016945,19.555059612789044,21.195180623459695,22.866466465008298,24.648064634362058,26.52771403808338,28.498833178887395,30.558744568560844,32.705089730823076,34.93633987333903,37.24279224859319,39.60817253167144,42.00814184109945,44.412847548968195,46.67812508849505,48.782587734283204,50.71540112545991,52.47226675866802,54.051869549299745,55.45594147632593,56.689761173474764,57.75753944069939,58.664140536207505,59.41714830115165
Middle Atlantic,High Electrification,Buildings: Water Heating,14.513161308818233,14.506945498016954,14.464864358761028,14.39487819654617,14.301446352906995,14.187837615143968,14.055668973139898,13.905035302351672,13.735155568078639,13.545293848872795,13.33561816803043,13.107685187431109,12.864372738137924,12.765287195042324,12.818094115775734,13.027424246224745,13.393594820441326,13.912362320945608,14.575611726434003,15.372532089670527,16.290767591887676,17.317299727403096,18.439104745563416,19.526155697245333,20.56564972743377,21.546194509865146,22.458516914132268,23.295970738383513,24.054843095821127,24.734456648288948,25.337060502206125,25.86751015696878,26.33276658854575
Middle Atlantic,High Electrification,Industry,73.54853550337523,75.07398666644454,76.55758475736131,78.00078575123915,79.40496357135238,80.77141313192615,82.10135334987794,83.39592987711882,84.65621792600159,85.88322479462958,87.07789238181594,88.2410995985467,89.37366465524806,93.0866696952777,96.7078463282804,100.24048917157548,103.68771155842359,107.05245266891933,110.3374836466207,113.54541435685509,116.67869931705538,119.73964369954332,122.73040850634284,125.65301626147453,128.50935618576904,131.30118885419898,134.03015095670727,136.69776005903495,139.30541863907607,141.85441833022418,144.34594385423065,146.78107695406257,149.16079960228709
Middle Atlantic,High Electrification,Transportation: Heavy Duty,0.0002490854971702196,0.13091216149261659,0.3871482409511496,0.761790314940167,1.2541405613080816,1.8554570984741072,2.565385079190244,3.379254248128469,4.2864468890413825,5.291464054038048,6.391676478511241,7.5923321041677,8.881282264544826,10.560063563558924,12.628156901684891,15.067053240156614,17.88827079292541,21.07040791325817,24.59113735494681,28.409042116576998,32.49581623988299,36.755762339306756,41.19281513162216,45.42297938213812,49.47491893351269,53.361030108377946,57.08549330071704,60.65000079770373,64.04076953134891,67.24800085817694,70.24872172800723,73.01145361336492,75.49981778675854
Middle Atlantic,High Electrification,Transportation: Light Duty,0.13468344205030072,0.500890326632923,1.1796710176422753,2.156386249831538,3.4085236966450188,4.915950634223082,6.663621355064689,8.636677532692472,10.822582884912022,13.209276989833302,15.78693635969529,18.553399195552856,21.526973593489252,24.70598811986533,28.15798248147477,31.918087740472487,35.930236947739694,40.04231919934167,44.088571140219294,47.979588214835076,51.70516015435934,55.28776521955198,58.753507083256004,61.86621418112374,64.65960961211405,67.16386460754902,69.41047066956091,71.43396744124499,73.26750361728655,74.94086798960734,76.47469429817365,77.87703400391212,79.14229550373629
Middle Atlantic,High Electrification,Transportation: Other,0.9371699518489622,1.0157563787630823,1.0934751397824471,1.1703346238079073,1.2463431402681235,1.32150892599697,1.395840141412753,1.4693448720465268,1.5420311308345545,1.6139068565900032,1.6849799162954056,1.755258105102663,1.8247491455688893,2.3405519879295826,2.8566561490940314,3.372844935148884,3.8888912887017084,4.404557472520551,4.919594744767777,5.433743030413142,5.946730577363738,6.458273611065636,6.968075973822417,7.475828759528764,7.981209935413412,8.483883954612217,8.983501374090347,9.479698409903657,9.972096583394649,10.460302232132825,10.943906104912202,11.422482918541016,11.895590861140555
Middle Atlantic,Reference,Buildings Other,276.95724794763237,277.6386719135986,276.84291583011384,276.17540455663163,275.6616835588868,275.22235774671725,274.7906853798861,274.33268997987705,273.7433160064422,273.2631293511673,272.8981364198212,272.62550355581794,272.05181413093266,271.85086329790437,272.0533666784116,272.50227179442817,273.1931599763941,274.0896599457057,275.203987987559,276.49325317960046,277.9145674973721,279.4681594606281,280.8816150999669,282.50513214159446,284.2928338993936,286.26246263466487,288.3561816328484,290.5904222715458,292.9710697623989,295.4818285149068,298.0394442701588,300.7311612750934,303.59547165378757
Middle Atlantic,Reference,Buildings: Space Heating,8.832296760777776,8.90149487310068,8.967876184488091,9.031785792887733,9.093208468824136,9.152462569914901,9.209604163191948,9.264385184666242,9.317005834408905,9.367631288319842,9.415958108803085,9.46196284256991,9.505875434518142,9.548067017081094,9.58822663055422,9.626127363515234,9.661341298234833,9.69299760885529,9.720509833788086,9.7427919618801,9.759116006609496,9.7690435319215,9.77250271244281,9.770435237924136,9.763327806798793,9.752273437952038,9.738313502527747,9.722090034434215,9.704095295029013,9.684943016131676,9.664833680358118,9.643847088503865,9.622232566177424
Middle Atlantic,Reference,Buildings: Water Heating,14.513161308818233,14.766368679307611,15.00916884827329,15.239635305180155,15.454708472727887,15.652795088006686,15.833700867826941,15.998438181609,16.148942854551887,16.28773485512679,16.417564110157233,16.54108877632813,16.660630098931254,16.780256743855666,16.901329014267123,17.024709737831948,17.150861325514814,17.27995835481639,17.41198749541768,17.546822575021395,17.684275261473182,17.824127850378545,17.966155558198412,18.110142843610227,18.255896034052338,18.403251957312545,18.55208235046899,18.70229365289765,18.853823280406782,19.006633529306853,19.16070470425853,19.316028680804983,19.47260365811118
Middle Atlantic,Reference,Industry,73.54853550337523,73.79860053060077,74.04951576929784,74.30128412771154,74.55390849338768,74.80739177457127,75.0617369105563,75.31694681993744,75.57302443165901,75.82997271606382,76.08779462279544,76.34649313254633,76.60607120530968,76.86653184247716,77.12787805579015,77.39011283629067,77.65323922676895,77.9172602389663,78.18217892602259,78.447998330728,78.71472152692161,78.9823515780929,79.25089156843056,79.52034460282258,79.79071377580729,80.06200220262225,80.33421300885473,80.60734933044155,80.88141432401879,81.15641113587296,81.43234293298974,81.70921289270451,81.98702422340153
Middle Atlantic,Reference,Transportation: Heavy Duty,0.0002490854971702196,0.0023186061370106892,0.0064930172654303325,0.012666569503217021,0.020826435523223205,0.030841849863899873,0.0426955617677115,0.05631132450089278,0.07153841541701605,0.0884373518874141,0.10696405071275475,0.12716864341412668,0.14884647544114396,0.17190883186493505,0.1961631247647101,0.22134403421909057,0.24753544084638604,0.27470034473167587,0.3028657873792132,0.3317770137664029,0.3609568088227454,0.3895900866742389,0.4177767150073265,0.44613259595821897,0.4749054540481952,0.5042225389706645,0.5341568456067302,0.5647800440852964,0.5961059677172112,0.6281552391683408,0.6608641978857689,0.6940439787093758,0.7273891600197854
Middle Atlantic,Reference,Transportation: Light Duty,0.13468344205030072,0.23721529934627464,0.44252946972594803,0.6958624991711342,0.9954090029660936,1.3388186067951164,1.7248119943551727,2.1520758425403104,2.5811855962990604,3.0119068169257477,3.4435866147887944,3.876611251405604,4.314140466727293,4.764171805300964,5.234519915143234,5.726449308451312,6.227401166718969,6.713102224111038,7.14663847278219,7.5199552485963865,7.83748575509396,8.10803289508202,8.340418122038304,8.546554083815023,8.732933952922002,8.905305414128739,9.06856433343617,9.226738953161968,9.383301019309044,9.541170324016623,9.702636197433089,9.868866880564438,10.039689628828867
Middle Atlantic,Reference,Transportation: Other,0.9371699518489622,0.9352956117113627,0.9334250202085,0.9315581700956356,0.9296950541280309,0.9278356640259846,0.9259799925447582,0.9241280324396132,0.9222797764658106,0.9204352173786121,0.9185943468983165,0.9167571577801852,0.9149236438144422,0.9130937967213864,0.9112676082213164,0.9094450731394188,0.9076261831959926,0.9058109311462992,0.9039993087106373,0.9021913107141937,0.9003869278423041,0.8985861538851933,0.8967889815981223,0.8949954037363521,0.8932054130551451,0.8914190023097618,0.8896361642554641,0.8878568916475134,0.8860811782761334,0.884309015861623,0.8825403971592441,0.8807753169941829,0.8790137660517756
Mountain,High Electrification,Buildings Other,181.15224475484945,183.24861152080862,183.62161345002613,184.31018654395672,185.3387272486629,186.54510009468018,187.803601933335,189.04878178448027,190.16162011721877,191.4137053224998,192.80827200696123,194.28527675057185,195.39381400543405,199.03871952894755,202.85155876537684,206.73926340292434,210.74126187412512,214.82668935756752,219.02473963929302,223.32907108036977,227.74705911182576,232.3211383330607,236.7887577070705,238.97248189523702,241.27648271386892,243.72552948642127,246.26750463700816,248.93103006668147,251.73409396739754,254.66657481277045,257.6428559733629,260.7545541576631,264.0416959731466
Mountain,High Electrification,Buildings: Space Heating,6.707565610631611,6.807194415463029,6.95667014131633,7.152516811379042,7.388233972257615,7.6563774798058155,7.949443660834838,8.260641180408513,8.584937345291218,8.918152211461738,9.255955499653867,9.5946240493818,9.931028645555081,10.321842968815409,10.762320347871116,11.249434327114338,11.78133354728325,12.356306478133567,12.973278313442787,13.629060883734796,14.319125413668656,15.037025304156375,15.774887339096596,16.47942856972074,17.14509906993131,17.769072808210755,18.349695511796888,18.885316426660058,19.374511767429627,19.816496804697834,20.209737121228184,20.552802091983544,20.845339968635738
Mountain,High Electrification,Buildings: Water Heating,10.114456050953878,10.09104686958292,10.024456917757464,9.921459788690685,9.786661133358761,9.623655470890926,9.434481176132682,9.219739764273662,8.979245066506516,8.712916032719422,8.421572136133909,8.107349660620752,7.7736062717514285,7.531083838127842,7.386175345310408,7.34299764587218,7.402561211137144,7.562616647873057,7.818072679495583,8.16172070338897,8.584988697878286,9.078588883670639,9.633066282967832,10.177873712556835,10.703927992203944,11.20327138449557,11.669518381489542,12.098128833029795,12.486517954973396,12.834021599808045,13.141735612486878,13.41224918063912,13.649300832974301
Mountain,High Electrification,Industry,84.72748918874937,86.1150255150681,87.48994352711371,88.85191070538957,90.20058869727086,91.53563328581146,92.85669431695975,94.16341555399046,95.45543465670907,96.7323830462814,97.99388586364262,99.23956186551983,100.46902329965954,103.81113167609524,107.12716418137519,110.41649206459367,113.67847484620238,116.91246006846472,120.11778352420599,123.29376863294938,126.43972675284797,129.55495624488879,132.6387432007341,135.69036061090273,138.70906826079286,141.6941128346592,144.64472739572642,147.5601314901665,150.43953073118945,153.28211659108857,156.0870661932857,158.85354252028623,161.5806934778827
Mountain,High Electrification,Transportation: Heavy Duty,0.0005198866426947036,0.10539170094585736,0.3088958538621248,0.6062046780274339,0.9965042472321682,1.4740789298060888,2.037344837024015,2.6823440770739793,3.402903434858308,4.200826103924443,5.073901599051775,6.023115722013769,7.039919046147508,8.308643578708951,9.82269704061412,11.56454883139634,13.536428043019164,15.733664337254105,18.15856241317917,20.791682097575404,23.59715179436992,26.50577936397942,29.5209680155602,32.39232682493776,35.14283908638063,37.78195201359612,40.312648570571746,42.736802678313374,45.04781800470078,47.24109996834726,49.30377530257014,51.21709199770167,52.95892858595869
Mountain,High Electrification,Transportation: Light Duty,0.0915605483228782,0.33393778382086853,0.783581147885115,1.4310360558554749,2.261438013861123,3.2616267226846274,4.421663056036441,5.731987382001172,7.184288920600815,8.770600597235042,10.484429431168625,12.32425381713596,14.302287852346579,16.418686546201876,18.71848792810408,21.22542565511083,23.90252615862591,26.648845347136252,29.354130901916516,31.958790567002247,34.45596699598536,36.86057144238109,39.18990055558737,41.28390720145743,43.16482307414043,44.85253422243557,46.36798140996953,47.73407108136729,48.97286766244961,50.10399563664799,51.14115907029559,52.08967347158656,52.94574203558512
Mountain,High Electrification,Transportation: Other,0.5312589498501267,0.5634524647037953,0.5954469354821204,0.6272436777385191,0.6588439977500706,0.6902491908309092,0.7214605430188304,0.7524793302319882,0.7833068174255918,0.8139442619651188,0.8443929085664946,0.8746539960425208,0.9047287497131431,1.1385770885558726,1.3725309803210581,1.6065053997793743,1.8404113337193748,2.074155659511789,2.307641021987217,2.5407657018807916,2.7734234876500428,3.005503538859741,3.2368902461935183,3.4674630939954034,3.6970965084751963,3.925659715190181,4.153016580504072,4.379025457262482,4.6035390220353465,4.826404114045967,5.047461561450485,5.266546008460688,5.483485741623474
Mountain,Reference,Buildings Other,181.15224475484945,183.28219391972823,183.71356591036562,184.49113831865048,185.56770387776604,186.80264000938982,188.08245441964831,189.32441910674933,190.401734446381,191.60056081146314,192.93850021201214,194.36892630254587,195.43058567184207,196.5708924526719,197.86204507072085,199.17198379260364,200.51859885349126,201.86571997203686,203.2456529042175,204.6560477624082,206.09689851592393,207.60305763744964,208.89687041147195,210.32681966197703,211.8534343473235,213.50722141570478,215.23721575567345,217.07600375801627,219.04459820105774,221.13397645211393,223.2554429385758,225.50508082224505,227.92495340354074
Mountain,Reference,Buildings: Space Heating,6.707565610631611,6.760248287177014,6.810939448517073,6.859676880012977,6.906404864373457,6.951327673378614,6.994461550366711,7.035600676375002,7.074883871534813,7.112426954112863,7.1479952763922885,7.181570908522556,7.213331412587613,7.243869746337557,7.272956068927427,7.300415236785939,7.325907913662767,7.348748796423014,7.368450868776859,7.384152249130988,7.395267886171365,7.401452442076262,7.4026649612157405,7.399604109890956,7.392694902710726,7.3828255493677215,7.3708420343614955,7.3572784497173656,7.342540756198693,7.327108814375552,7.311134652619321,7.294663851471508,7.277854691460258
Mountain,Reference,Buildings: Water Heating,10.114456050953878,10.128800232914736,10.1431190766404,10.16148619862996,10.185575231480628,10.216398278031123,10.254307911885473,10.299083613766209,10.35007491294351,10.406371446315077,10.466970421172196,10.530915209700236,10.597387707880522,10.667386409999017,10.740471481558266,10.816324876705734,10.894709547927818,10.975433813019357,11.058325443933361,11.143216184556781,11.22993521053657,11.3183094620071,11.408168384956374,11.49935102247981,11.591713397170583,11.685134240270418,11.779517965421185,11.874794606278515,11.97091699872618,12.06785627865778,12.165596839076295,12.264131547136996,12.363457772213467
Mountain,Reference,Industry,84.72748918874937,85.55781858097743,86.39628519734602,87.24296879886384,88.0979498847787,88.96130979655464,89.83313063469033,90.71349531070754,91.60248756794667,92.50019195037352,93.40669382337488,94.322079425747,95.24643580730935,96.1798508808932,97.12241341194392,98.07421307050966,99.03534035845716,100.00588669265368,100.98594438417152,101.97560663828794,102.97496757528077,103.98412231361013,105.00316667878201,106.03219765045074,107.07131327923713,108.12061213564866,109.18019414189803,110.2501600520166,111.33061155583164,112.42165159089846,113.5233837186363,114.63591295614694,115.75934484041883
Mountain,Reference,Transportation: Heavy Duty,0.0005198866426947036,0.003037940960213934,0.008872240915741141,0.017367286396061422,0.02846229537423077,0.04199948849283106,0.05790478918369128,0.07605543349455209,0.09630794830862902,0.11867298610323089,0.1430831030239742,0.16953039991320987,0.19784505267978175,0.2272009208972899,0.25754874426656565,0.2886319680873988,0.32037980459452,0.35268128190449954,0.3855728419914436,0.41881428370937474,0.45174553610171525,0.4835451418809428,0.5143725086894402,0.5449485570959924,0.5756120119642345,0.606554013777446,0.6379061260892008,0.6698018890620877,0.7023417250397833,0.7356261489057858,0.7696741209259544,0.8043782096448963,0.8395115438101522
Mountain,Reference,Transportation: Light Duty,0.0915605483228782,0.15923587807494338,0.29507257336268927,0.46285411828035217,0.6613723534578401,0.8891005173938189,1.1451971392445686,1.428860630750277,1.7139331221543366,2.00021459019029,2.2872592840506916,2.5752918446743025,2.8664060604065917,3.1661228549723757,3.4796062312003433,3.807741222275779,4.142207517658744,4.466881164813741,4.757194789428799,5.007747244462711,5.221446248629653,5.404125532089395,5.561615361516889,5.701587219564029,5.828329075112005,5.945649356722102,6.056799695401056,6.164463314492541,6.270957237507308,6.378229084581687,6.487805217944066,6.600469166032067,6.716103969947682
Mountain,Reference,Transportation: Other,0.5312589498501267,0.5301964325638927,0.5291360395344806,0.5280777676425709,0.5270216116892968,0.5259675685553388,0.5249156330418303,0.5238658020294513,0.5228180703193356,0.5217724347921631,0.5207288892092942,0.5196874314911826,0.5186480564389615,0.5176107609333112,0.5165755387355919,0.515542387766257,0.5145113028264404,0.513482280796822,0.5124553164785353,0.5114304057124871,0.5104075443395846,0.5093867292405077,0.5083679562561633,0.507351220187685,0.506336517915753,0.5053238442415007,0.5043131970853815,0.5033045702087559,0.5022979615320773,0.5012933658564792,0.5002907790228684,0.4992901968721519,0.4982916173247831
New England,High Electrification,Buildings Other,90.57413362910768,91.34040944949801,91.7037679026466,92.07821231516526,92.57322055735528,93.17122821785792,93.82313118293096,94.50765797340932,95.18901238716398,95.94737517124744,96.77733406026562,97.65716413392482,98.44809399626864,101.81019918632124,105.3303685749329,108.97559766179972,112.75523645907033,116.65909388047216,120.69305905296625,124.84785894672531,129.12302113274777,133.53070269466997,137.98788333252494,139.55179774417272,141.1819760186285,142.8816174372569,144.630828749781,146.43513983920136,148.29744465528705,150.21302086659725,152.15491991887131,154.15130746635288,156.21478312763455
New England,High Electrification,Buildings: Space Heating,3.1347049505614337,3.3152680273410318,3.663599413982244,4.179548843437267,4.85286732249385,5.668069345131806,6.608147160627792,7.6572765102784786,8.803129147905178,10.035226166612595,11.342520172352883,12.71462043031457,14.142148474952164,15.580053306460114,17.02433995595489,18.47327441375898,19.926219580524048,21.381614884407146,22.83782717716396,24.287932852390252,25.721287675029135,27.12294008713736,28.475444225173444,29.71931312389312,30.84220041810726,31.839245844303687,32.71085222352764,33.4605872281554,34.09504904335426,34.62382131789536,35.05625230600182,35.401889209511985,35.6711102592461
